locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNBELFNB_01404	CDS	636				hypothetical protein
GNBELFNB_01405	CDS	408				hypothetical protein
GNBELFNB_01406	CDS	1449	pepA	3.4.11.10		cytosol aminopeptidase
GNBELFNB_01407	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
GNBELFNB_01408	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
GNBELFNB_01409	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GNBELFNB_01410	CDS	1185		3.4.21.-		putative CtpA-like serine protease
GNBELFNB_01411	CDS	1422	atoC		COG2204	Regulatory protein AtoC
GNBELFNB_01412	CDS	1569	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
GNBELFNB_01413	CDS	636	gacA			Response regulator GacA
GNBELFNB_01414	CDS	1008				hypothetical protein
GNBELFNB_01415	CDS	1140	thrC	4.2.3.1	COG0498	Threonine synthase
GNBELFNB_01416	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GNBELFNB_01417	CDS	816				hypothetical protein
GNBELFNB_01418	CDS	921	xerD		COG4974	Tyrosine recombinase XerD
GNBELFNB_01419	CDS	300				hypothetical protein
GNBELFNB_01420	CDS	1854	feoB		COG0370	Fe(2+) transporter FeoB
GNBELFNB_01421	CDS	252				hypothetical protein
GNBELFNB_01422	CDS	1347	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GNBELFNB_01423	CDS	1197	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GNBELFNB_01424	CDS	933	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
GNBELFNB_01425	CDS	537	dksA		COG1734	RNA polymerase-binding transcription factor DksA
GNBELFNB_01426	CDS	489	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
GNBELFNB_01427	CDS	345				hypothetical protein
GNBELFNB_01428	CDS	612	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
GNBELFNB_01429	CDS	2439				hypothetical protein
GNBELFNB_01430	CDS	717	trmB_1	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GNBELFNB_01431	CDS	627	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
GNBELFNB_01432	CDS	780				hypothetical protein
GNBELFNB_01433	CDS	1416	pal_1			Peptidoglycan-associated lipoprotein
GNBELFNB_01434	CDS	1236	pyrC'		COG0044	Dihydroorotase-like protein
GNBELFNB_01435	CDS	1017	pyrB	2.1.3.2		Aspartate carbamoyltransferase
GNBELFNB_01436	CDS	345				hypothetical protein
GNBELFNB_01437	CDS	2205	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
GNBELFNB_01438	CDS	420				hypothetical protein
GNBELFNB_01439	CDS	489	cinA			Putative competence-damage inducible protein
GNBELFNB_01440	CDS	2580	clpB		COG0542	Chaperone protein ClpB
GNBELFNB_01441	CDS	807				hypothetical protein
GNBELFNB_01442	CDS	426	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
GNBELFNB_01443	CDS	423	yhfA		COG1765	Protein YhfA
GNBELFNB_01444	CDS	708	vfr		COG0664	Cyclic AMP receptor-like protein
GNBELFNB_01445	CDS	1050	tas		COG0667	Protein tas
GNBELFNB_01446	CDS	786	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
GNBELFNB_01447	CDS	318				hypothetical protein
GNBELFNB_01448	CDS	1320	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GNBELFNB_01449	CDS	1167	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
GNBELFNB_01450	CDS	1026	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
GNBELFNB_01451	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
GNBELFNB_01452	CDS	1206				hypothetical protein
GNBELFNB_01453	CDS	984				hypothetical protein
GNBELFNB_01454	CDS	513				hypothetical protein
GNBELFNB_01455	CDS	495	lexA_3	3.4.21.88		LexA repressor
GNBELFNB_01456	CDS	1299	umuC_1		COG0389	Protein UmuC
GNBELFNB_01457	CDS	819				hypothetical protein
GNBELFNB_01458	CDS	411				hypothetical protein
GNBELFNB_01459	CDS	1395				hypothetical protein
GNBELFNB_01460	CDS	768				hypothetical protein
GNBELFNB_01461	CDS	1494				hypothetical protein
GNBELFNB_01462	CDS	885	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
GNBELFNB_01463	CDS	813				hypothetical protein
GNBELFNB_01464	CDS	789	nimR_2			HTH-type transcriptional regulator NimR
GNBELFNB_01465	CDS	492				hypothetical protein
GNBELFNB_01466	CDS	765	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
GNBELFNB_01467	CDS	1017			COG0609	putative ABC transporter permease protein
GNBELFNB_01468	CDS	1020	yclQ		COG4607	Petrobactin-binding protein YclQ
GNBELFNB_01469	CDS	1053	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
GNBELFNB_01470	CDS	639				hypothetical protein
GNBELFNB_01471	CDS	885	rhaS_3			HTH-type transcriptional activator RhaS
GNBELFNB_01472	CDS	873	glxR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
GNBELFNB_01473	CDS	1377	ttuB_1			Putative tartrate transporter
GNBELFNB_01474	CDS	972	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
GNBELFNB_01475	CDS	936	gbpR			HTH-type transcriptional regulator GbpR
GNBELFNB_01476	CDS	1176				hypothetical protein
GNBELFNB_01477	CDS	1788	araC_1	4.2.1.25		L-arabonate dehydratase
GNBELFNB_01478	CDS	1578		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
GNBELFNB_01479	CDS	426	farR			HTH-type transcriptional regulator FarR
GNBELFNB_01480	CDS	948	C1-hpah_1	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
GNBELFNB_01481	CDS	1269	C2-hpah	1.14.14.9		p-hydroxyphenylacetate 3-hydroxylase, oxygenase component
GNBELFNB_01482	CDS	1374	abaF_3			Fosfomycin resistance protein AbaF
GNBELFNB_01483	CDS	1449	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
GNBELFNB_01484	CDS	801	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
GNBELFNB_01485	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
GNBELFNB_01486	CDS	390	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
GNBELFNB_01487	CDS	858	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
GNBELFNB_01488	CDS	1461	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
GNBELFNB_01489	CDS	765	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
GNBELFNB_01490	CDS	660	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
GNBELFNB_01491	CDS	888	btr		COG0614	HTH-type transcriptional activator Btr
GNBELFNB_01492	CDS	843	tsaQ1_1			HTH-type transcriptional regulator TsaQ1/TsaQ2
GNBELFNB_01493	CDS	1206	pcaF_1	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
GNBELFNB_01494	CDS	1524	paaH_1	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
GNBELFNB_01495	CDS	762	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
GNBELFNB_01496	CDS	789	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
GNBELFNB_01497	CDS	1155	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_01498	CDS	1314	nanT_1			Sialic acid transporter NanT
GNBELFNB_01499	CDS	669	pcaI_1	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
GNBELFNB_01500	CDS	654	pcaJ_1	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
GNBELFNB_01501	CDS	1317				hypothetical protein
GNBELFNB_01502	CDS	1218				putative transporter
GNBELFNB_01503	CDS	435				hypothetical protein
GNBELFNB_01504	CDS	1803	dmdC_4	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
GNBELFNB_01505	CDS	804				hypothetical protein
GNBELFNB_01506	CDS	3483				hypothetical protein
GNBELFNB_01507	CDS	942	dmlR_6			HTH-type transcriptional regulator DmlR
GNBELFNB_01508	CDS	906	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
GNBELFNB_01509	CDS	1992	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
GNBELFNB_01510	CDS	804	dpgD	4.2.1.17		Enoyl-CoA-hydratase
GNBELFNB_01511	CDS	1602		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
GNBELFNB_01512	CDS	1173	mmgC_8	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_01513	CDS	618	betI_1			HTH-type transcriptional regulator BetI
GNBELFNB_01514	CDS	1695	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
GNBELFNB_01515	CDS	672	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
GNBELFNB_01516	CDS	1287				hypothetical protein
GNBELFNB_01517	CDS	1239				hypothetical protein
GNBELFNB_01518	CDS	906	dmlR_7			HTH-type transcriptional regulator DmlR
GNBELFNB_01519	CDS	291				hypothetical protein
GNBELFNB_01520	CDS	147				hypothetical protein
GNBELFNB_01521	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
GNBELFNB_01522	CDS	258	tusA		COG0425	Sulfur carrier protein TusA
GNBELFNB_01523	CDS	1713		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
GNBELFNB_01524	CDS	612				hypothetical protein
GNBELFNB_01525	CDS	867	murI	5.1.1.3		Glutamate racemase
GNBELFNB_01526	CDS	1005				hypothetical protein
GNBELFNB_01527	CDS	1017	hemH	4.99.1.1	COG0276	Ferrochelatase
GNBELFNB_01528	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
GNBELFNB_01529	CDS	195	yacG			DNA gyrase inhibitor YacG
GNBELFNB_01530	CDS	633	trmB_2	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
GNBELFNB_01531	CDS	1206	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
GNBELFNB_01532	CDS	411				hypothetical protein
GNBELFNB_01533	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
GNBELFNB_01534	CDS	333				hypothetical protein
GNBELFNB_01535	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
GNBELFNB_01536	CDS	1299	ubiB_2	2.7.-.-		protein kinase UbiB
GNBELFNB_01537	CDS	1248	sfnC_1	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
GNBELFNB_01538	CDS	1251	sfnC_2	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
GNBELFNB_01539	CDS	1347	norM_2		COG0534	Multidrug resistance protein NorM
GNBELFNB_01540	CDS	462				hypothetical protein
GNBELFNB_01541	CDS	1155	hemW		COG0635	Heme chaperone HemW
GNBELFNB_01542	CDS	756	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GNBELFNB_01543	CDS	897	pgrR_1			HTH-type transcriptional regulator PgrR
GNBELFNB_01544	tRNA	76				tRNA-Lys(ttt)
GNBELFNB_01545	tRNA	76				tRNA-Lys(ttt)
GNBELFNB_01546	CDS	1842		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
GNBELFNB_01547	CDS	3333	rne	3.1.26.12		Ribonuclease E
GNBELFNB_01548	CDS	933	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
GNBELFNB_01549	CDS	675		3.1.3.5	COG0546	5'-nucleotidase
GNBELFNB_01550	CDS	696				hypothetical protein
GNBELFNB_01551	CDS	606				hypothetical protein
GNBELFNB_01552	CDS	678				hypothetical protein
GNBELFNB_01553	CDS	594	hcaR_1			Hca operon transcriptional activator HcaR
GNBELFNB_01554	CDS	270	hcaR_2			Hca operon transcriptional activator HcaR
GNBELFNB_01555	CDS	2139	fusA		COG0480	Elongation factor G
GNBELFNB_01556	CDS	471	rpsG		COG0049	30S ribosomal protein S7
GNBELFNB_01557	CDS	375	rpsL		COG0048	30S ribosomal protein S12
GNBELFNB_01558	CDS	1326				hypothetical protein
GNBELFNB_01559	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
GNBELFNB_01560	CDS	453				hypothetical protein
GNBELFNB_01561	CDS	861				hypothetical protein
GNBELFNB_01562	CDS	561				hypothetical protein
GNBELFNB_01563	CDS	1626	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
GNBELFNB_01564	CDS	1029				hypothetical protein
GNBELFNB_01565	tRNA	77				tRNA-Met(cat)
GNBELFNB_01566	CDS	957	cntB	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
GNBELFNB_01567	CDS	1452	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
GNBELFNB_01568	CDS	1116	cntA	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
GNBELFNB_01569	CDS	975	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
GNBELFNB_01570	CDS	1647	caiT			L-carnitine/gamma-butyrobetaine antiporter
GNBELFNB_01571	CDS	1113	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
GNBELFNB_01572	CDS	981	dmlR_8			HTH-type transcriptional regulator DmlR
GNBELFNB_01573	CDS	1185				hypothetical protein
GNBELFNB_01574	tRNA	77				tRNA-Met(cat)
GNBELFNB_01575	CDS	264	fdx_1		COG1145	Ferredoxin
GNBELFNB_01576	CDS	492	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
GNBELFNB_01577	CDS	477	smpB		COG0691	SsrA-binding protein
GNBELFNB_01578	CDS	552	fldP_2			Flavodoxin FldP
GNBELFNB_01579	CDS	738	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
GNBELFNB_01580	CDS	1053	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GNBELFNB_01581	CDS	1158	bamD			Outer membrane protein assembly factor BamD
GNBELFNB_01582	CDS	1866	dnaG	2.7.7.-		DNA primase
GNBELFNB_01583	CDS	1284	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
GNBELFNB_01584	CDS	1710	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GNBELFNB_01585	CDS	579	lolB		COG3017	Outer-membrane lipoprotein LolB
GNBELFNB_01586	CDS	1164		1.14.11.-	COG2850	putative ribosomal oxygenase
GNBELFNB_01587	CDS	594	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
GNBELFNB_01588	CDS	384				hypothetical protein
GNBELFNB_01589	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
GNBELFNB_01590	CDS	243				hypothetical protein
GNBELFNB_01591	CDS	1038	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
GNBELFNB_01592	CDS	1311	surA	5.2.1.8	COG0760	Chaperone SurA
GNBELFNB_01593	CDS	2442	lptD		COG1452	LPS-assembly protein LptD
GNBELFNB_01594	CDS	1014	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
GNBELFNB_01595	CDS	690	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
GNBELFNB_01596	CDS	633	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
GNBELFNB_01597	CDS	783	parA_3			Chromosome partitioning protein ParA
GNBELFNB_01598	CDS	888	parB		COG1475	putative chromosome-partitioning protein ParB
GNBELFNB_01599	CDS	636	tolQ_3			Tol-Pal system protein TolQ
GNBELFNB_01600	CDS	429	tolR			Tol-Pal system protein TolR
GNBELFNB_01601	CDS	1728	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
GNBELFNB_01602	CDS	1011	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
GNBELFNB_01603	CDS	762	kdsB	2.7.7.38		3-deoxy-manno-octulosonate cytidylyltransferase
GNBELFNB_01604	CDS	981				hypothetical protein
GNBELFNB_01605	CDS	342				hypothetical protein
GNBELFNB_01606	CDS	774	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
GNBELFNB_01607	CDS	609				hypothetical protein
GNBELFNB_01608	CDS	555				hypothetical protein
GNBELFNB_01609	CDS	381				hypothetical protein
GNBELFNB_01610	CDS	702				hypothetical protein
GNBELFNB_01611	CDS	960	xcpX		COG3156	Type II secretion system protein K
GNBELFNB_01612	CDS	597				hypothetical protein
GNBELFNB_01613	CDS	714	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
GNBELFNB_01614	CDS	1122	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
GNBELFNB_01615	CDS	477	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
GNBELFNB_01616	CDS	444				hypothetical protein
GNBELFNB_01617	CDS	687	cmk	2.7.4.25	COG0283	Cytidylate kinase
GNBELFNB_01618	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
GNBELFNB_01619	CDS	303	ihfB		COG0776	Integration host factor subunit beta
GNBELFNB_01620	CDS	366				hypothetical protein
GNBELFNB_01621	CDS	699	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GNBELFNB_01622	CDS	912				hypothetical protein
GNBELFNB_01623	CDS	117				hypothetical protein
GNBELFNB_01624	CDS	648				hypothetical protein
GNBELFNB_01625	CDS	1176	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
GNBELFNB_01626	CDS	2100	fhuE_1		COG4773	FhuE receptor
GNBELFNB_01627	CDS	300				hypothetical protein
GNBELFNB_01628	CDS	1557				hypothetical protein
GNBELFNB_01629	CDS	303				hypothetical protein
GNBELFNB_01630	CDS	888				hypothetical protein
GNBELFNB_01631	CDS	543	aroF_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
GNBELFNB_01632	CDS	744	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
GNBELFNB_01633	CDS	1569				hypothetical protein
GNBELFNB_01634	CDS	579	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
GNBELFNB_01635	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GNBELFNB_01636	CDS	519	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
GNBELFNB_01637	CDS	627				hypothetical protein
GNBELFNB_01638	CDS	2148	mtlD	1.1.1.17		Mannitol-1-phosphate 5-dehydrogenase
GNBELFNB_01639	CDS	621				hypothetical protein
GNBELFNB_01640	CDS	339				hypothetical protein
GNBELFNB_01641	CDS	1524				hypothetical protein
GNBELFNB_01642	CDS	294				hypothetical protein
GNBELFNB_01643	CDS	2310	iutA_1			Ferric aerobactin receptor
GNBELFNB_01644	CDS	618				hypothetical protein
GNBELFNB_01645	CDS	771				hypothetical protein
GNBELFNB_01646	CDS	1911				hypothetical protein
GNBELFNB_01647	CDS	1842	sbnF	6.3.2.55	COG4264	2-[(L-alanin-3-ylcarbamoyl)methyl]-3-(2-aminoethylcarbamoyl)-2-hydroxypropanoate synthase
GNBELFNB_01648	CDS	1440	farB			Fatty acid resistance protein FarB
GNBELFNB_01649	CDS	1434	iucD_1	1.14.13.59	COG3486	L-lysine N6-monooxygenase
GNBELFNB_01650	CDS	1785	iucA	6.3.2.38	COG4264	N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase
GNBELFNB_01651	CDS	1038	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
GNBELFNB_01652	CDS	900				hypothetical protein
GNBELFNB_01653	CDS	1083	pseG	3.6.1.57	COG3980	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
GNBELFNB_01654	CDS	690	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
GNBELFNB_01655	CDS	1161	pseC	2.6.1.92	COG0399	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
GNBELFNB_01656	CDS	999	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
GNBELFNB_01657	CDS	1275	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
GNBELFNB_01658	CDS	1101				hypothetical protein
GNBELFNB_01659	CDS	429	ptp	3.1.3.48		Low molecular weight protein-tyrosine-phosphatase Ptp
GNBELFNB_01660	CDS	2187	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
GNBELFNB_01661	CDS	723	fkpA_1	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
GNBELFNB_01662	CDS	696	fkpA_2	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
GNBELFNB_01663	CDS	1542	murJ		COG0728	putative lipid II flippase MurJ
GNBELFNB_01664	CDS	570	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
GNBELFNB_01665	CDS	846	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
GNBELFNB_01666	CDS	168				hypothetical protein
GNBELFNB_01667	CDS	2169	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
GNBELFNB_01668	CDS	717	rph	2.7.7.56	COG0689	Ribonuclease PH
GNBELFNB_01669	CDS	1149	desA3_2	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
GNBELFNB_01670	CDS	1026		1.-.-.-	COG1018	NADPH oxidoreductase
GNBELFNB_01671	CDS	639	fabR_2			HTH-type transcriptional repressor FabR
GNBELFNB_01672	CDS	648				hypothetical protein
GNBELFNB_01673	CDS	618	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
GNBELFNB_01674	CDS	714	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
GNBELFNB_01675	CDS	699	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
GNBELFNB_01676	CDS	747	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
GNBELFNB_01677	CDS	411				hypothetical protein
GNBELFNB_01678	CDS	321				hypothetical protein
GNBELFNB_01679	CDS	603				hypothetical protein
GNBELFNB_01680	CDS	627				hypothetical protein
GNBELFNB_01681	CDS	1065	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
GNBELFNB_01682	CDS	570	yceJ_1		COG3038	Cytochrome b561 
GNBELFNB_01683	CDS	285				hypothetical protein
GNBELFNB_01684	CDS	663				hypothetical protein
GNBELFNB_01685	CDS	603				hypothetical protein
GNBELFNB_01686	CDS	792	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
GNBELFNB_01687	CDS	933	tgnA	1.5.1.36	COG1853	Flavin-dependent trigonelline monooxygenase, reductase component
GNBELFNB_01688	CDS	1038	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
GNBELFNB_01689	CDS	1470	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
GNBELFNB_01690	CDS	1407				hypothetical protein
GNBELFNB_01691	CDS	1170				hypothetical protein
GNBELFNB_01692	CDS	1458	tgnE	1.2.1.24	COG1012	Succinate semialdehyde dehydrogenase
GNBELFNB_01693	CDS	384				hypothetical protein
GNBELFNB_01694	CDS	912	pgrR_2			HTH-type transcriptional regulator PgrR
GNBELFNB_01695	CDS	597	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
GNBELFNB_01696	CDS	816	pobR		COG1414	p-hydroxybenzoate hydroxylase transcriptional activator
GNBELFNB_01697	CDS	1215	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
GNBELFNB_01698	CDS	723	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
GNBELFNB_01699	CDS	1038			COG1840	putative protein
GNBELFNB_01700	CDS	1203	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNBELFNB_01701	CDS	1710				hypothetical protein
GNBELFNB_01702	CDS	1155	soxA	1.5.3.1		Monomeric sarcosine oxidase
GNBELFNB_01703	CDS	1188	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
GNBELFNB_01704	CDS	816	phnX	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
GNBELFNB_01705	CDS	1251	yjhB_3			Putative metabolite transport protein YjhB
GNBELFNB_01706	CDS	1023	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
GNBELFNB_01707	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
GNBELFNB_01708	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
GNBELFNB_01709	CDS	1701	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GNBELFNB_01710	CDS	768				hypothetical protein
GNBELFNB_01711	CDS	933	prfB		COG1186	Peptide chain release factor RF2
GNBELFNB_01712	CDS	132				hypothetical protein
GNBELFNB_01713	CDS	303				hypothetical protein
GNBELFNB_01714	CDS	1059	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
GNBELFNB_01715	CDS	1293	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GNBELFNB_01716	CDS	708				hypothetical protein
GNBELFNB_01717	CDS	981				hypothetical protein
GNBELFNB_01718	CDS	576				hypothetical protein
GNBELFNB_01719	CDS	1950	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GNBELFNB_01720	CDS	543	sttH	3.5.2.19		Streptothricin hydrolase
GNBELFNB_01721	CDS	414	lrpC		COG1522	HTH-type transcriptional regulator LrpC
