locus_tag	ftype	length_bp	gene	EC_number	COG	product
KOOEHCHE_01337	CDS	831	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
KOOEHCHE_01338	CDS	456				Bacteriohemerythrin
KOOEHCHE_01339	CDS	1068				hypothetical protein
KOOEHCHE_01340	CDS	324	rnfH			Protein RnfH
KOOEHCHE_01341	CDS	399	bamE			Outer membrane protein assembly factor BamE
KOOEHCHE_01342	CDS	438	fur		COG0735	Ferric uptake regulation protein
KOOEHCHE_01343	CDS	1119	pilT_1		COG2805	Twitching mobility protein
KOOEHCHE_01344	CDS	1068	pilT_2		COG2805	Twitching mobility protein
KOOEHCHE_01345	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
KOOEHCHE_01346	CDS	3597				hypothetical protein
KOOEHCHE_01347	CDS	1269	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KOOEHCHE_01348	CDS	492				hypothetical protein
KOOEHCHE_01349	CDS	378				hypothetical protein
KOOEHCHE_01350	CDS	453				hypothetical protein
KOOEHCHE_01351	CDS	906				Epimerase family protein
KOOEHCHE_01352	CDS	1116	thiO	1.4.3.19		Glycine oxidase
KOOEHCHE_01353	CDS	1098	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
KOOEHCHE_01354	CDS	498				hypothetical protein
KOOEHCHE_01355	CDS	1152	emrK		COG1566	putative multidrug resistance protein EmrK
KOOEHCHE_01356	CDS	1524	emrB_1			Multidrug export protein EmrB
KOOEHCHE_01357	CDS	1986	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
KOOEHCHE_01358	tmRNA	360	ssrA			transfer-messenger RNA, SsrA
KOOEHCHE_01359	CDS	1284	intS		COG0582	Prophage integrase IntS
KOOEHCHE_01360	CDS	768				hypothetical protein
KOOEHCHE_01361	CDS	228				hypothetical protein
KOOEHCHE_01362	CDS	210				hypothetical protein
KOOEHCHE_01363	CDS	555				hypothetical protein
KOOEHCHE_01364	CDS	369				hypothetical protein
KOOEHCHE_01365	CDS	306				hypothetical protein
KOOEHCHE_01366	CDS	117				hypothetical protein
KOOEHCHE_01367	CDS	279				hypothetical protein
KOOEHCHE_01368	CDS	2466				hypothetical protein
KOOEHCHE_01369	CDS	117				hypothetical protein
KOOEHCHE_01370	CDS	1443				hypothetical protein
KOOEHCHE_01371	CDS	1047	yejK_1		COG3081	Nucleoid-associated protein YejK
KOOEHCHE_01372	CDS	354				hypothetical protein
KOOEHCHE_01373	CDS	240				hypothetical protein
KOOEHCHE_01374	CDS	861	bla	3.5.2.6		Beta-lactamase TEM
KOOEHCHE_01375	CDS	558	tnpR			Transposon Tn3 resolvase
KOOEHCHE_01376	CDS	3006				Tn3 family transposase Tn3
KOOEHCHE_01377	CDS	537	xerC_3			Tyrosine recombinase XerC
KOOEHCHE_01378	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
KOOEHCHE_01379	CDS	525	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
KOOEHCHE_01380	CDS	789	ant1_1	2.7.7.47		Streptomycin 3''-adenylyltransferase
KOOEHCHE_01381	CDS	498				hypothetical protein
KOOEHCHE_01382	CDS	372				hypothetical protein
KOOEHCHE_01383	CDS	378				hypothetical protein
KOOEHCHE_01384	CDS	1617	tnsE			Transposon Tn7 transposition protein TnsE
KOOEHCHE_01385	CDS	1527				hypothetical protein
KOOEHCHE_01386	CDS	1668	tnsC			Transposon Tn7 transposition protein TnsC
KOOEHCHE_01387	CDS	2109	tnsB			Transposon Tn7 transposition protein TnsB
KOOEHCHE_01388	CDS	822	tnsA			Transposon Tn7 transposition protein TnsA
KOOEHCHE_01389	CDS	1839	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KOOEHCHE_01390	CDS	1365	glmU			Bifunctional protein GlmU
KOOEHCHE_01391	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
KOOEHCHE_01392	CDS	918	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
KOOEHCHE_01393	CDS	450	nusB			Transcription antitermination protein NusB
KOOEHCHE_01394	CDS	471	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
KOOEHCHE_01395	CDS	1122	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
KOOEHCHE_01396	CDS	1290				hypothetical protein
KOOEHCHE_01397	CDS	1224	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
KOOEHCHE_01398	CDS	336				hypothetical protein
KOOEHCHE_01399	CDS	486				hypothetical protein
KOOEHCHE_01400	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
KOOEHCHE_01401	CDS	1215	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase 2
KOOEHCHE_01402	CDS	855	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
KOOEHCHE_01403	CDS	852	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
KOOEHCHE_01404	CDS	1197				hypothetical protein
KOOEHCHE_01405	CDS	1359	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
KOOEHCHE_01406	CDS	711	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
KOOEHCHE_01407	CDS	672				hypothetical protein
KOOEHCHE_01408	CDS	834	sadH_1	1.-.-.-		Putative oxidoreductase SadH
KOOEHCHE_01409	CDS	1368	mepA			Multidrug export protein MepA
KOOEHCHE_01410	CDS	1155	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
KOOEHCHE_01411	CDS	1311				hypothetical protein
KOOEHCHE_01412	CDS	564				hypothetical protein
KOOEHCHE_01413	CDS	540				hypothetical protein
KOOEHCHE_01414	CDS	1578	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
KOOEHCHE_01415	CDS	516	dsbB			Disulfide bond formation protein B
KOOEHCHE_01416	CDS	3384				hypothetical protein
KOOEHCHE_01417	CDS	537				hypothetical protein
KOOEHCHE_01418	CDS	2397				hypothetical protein
KOOEHCHE_01419	CDS	474				hypothetical protein
KOOEHCHE_01420	CDS	681	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
KOOEHCHE_01421	CDS	642	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
KOOEHCHE_01422	CDS	288				hypothetical protein
KOOEHCHE_01423	CDS	1014	corA		COG0598	Magnesium transport protein CorA
KOOEHCHE_01424	CDS	582		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
KOOEHCHE_01425	CDS	402				hypothetical protein
KOOEHCHE_01426	CDS	642				hypothetical protein
KOOEHCHE_01427	CDS	2046	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
KOOEHCHE_01428	CDS	816				hypothetical protein
KOOEHCHE_01429	CDS	987				hypothetical protein
KOOEHCHE_01430	CDS	2574	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
KOOEHCHE_01431	CDS	873	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
KOOEHCHE_01432	CDS	1320	gltP_1		COG1301	Proton/glutamate-aspartate symporter
KOOEHCHE_01433	CDS	948				hypothetical protein
KOOEHCHE_01434	CDS	777	engB			GTP-binding protein EngB
KOOEHCHE_01435	CDS	438	nsrR		COG1959	HTH-type transcriptional repressor NsrR
KOOEHCHE_01436	CDS	765	hmp	1.14.12.17		Flavohemoprotein
KOOEHCHE_01437	CDS	1548				hypothetical protein
KOOEHCHE_01438	CDS	1191	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
KOOEHCHE_01439	CDS	729				hypothetical protein
KOOEHCHE_01440	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
KOOEHCHE_01441	CDS	639	rplC		COG0087	50S ribosomal protein L3
KOOEHCHE_01442	CDS	603	rplD		COG0088	50S ribosomal protein L4
KOOEHCHE_01443	CDS	321	rplW		COG0089	50S ribosomal protein L23
KOOEHCHE_01444	CDS	825	rplB		COG0090	50S ribosomal protein L2
KOOEHCHE_01445	CDS	276	rpsS		COG0185	30S ribosomal protein S19
KOOEHCHE_01446	CDS	330	rplV		COG0091	50S ribosomal protein L22
KOOEHCHE_01447	CDS	753	rpsC		COG0092	30S ribosomal protein S3
KOOEHCHE_01448	CDS	414	rplP		COG0197	50S ribosomal protein L16
KOOEHCHE_01449	CDS	198	rpmC		COG0255	50S ribosomal protein L29
KOOEHCHE_01450	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
KOOEHCHE_01451	CDS	369	rplN		COG0093	50S ribosomal protein L14
KOOEHCHE_01452	CDS	318	rplX		COG0198	50S ribosomal protein L24
KOOEHCHE_01453	CDS	537	rplE		COG0094	50S ribosomal protein L5
KOOEHCHE_01454	CDS	306	rpsN		COG0199	30S ribosomal protein S14
KOOEHCHE_01455	CDS	396	rpsH		COG0096	30S ribosomal protein S8
KOOEHCHE_01456	CDS	534	rplF		COG0097	50S ribosomal protein L6
KOOEHCHE_01457	CDS	351	rplR		COG0256	50S ribosomal protein L18
KOOEHCHE_01458	CDS	498	rpsE		COG0098	30S ribosomal protein S5
KOOEHCHE_01459	CDS	177	rpmD		COG1841	50S ribosomal protein L30
KOOEHCHE_01460	CDS	441	rplO		COG0200	50S ribosomal protein L15
KOOEHCHE_01461	CDS	1353	secY		COG0201	Protein translocase subunit SecY
KOOEHCHE_01462	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
KOOEHCHE_01463	CDS	357	rpsM		COG0099	30S ribosomal protein S13
KOOEHCHE_01464	CDS	387	rpsK		COG0100	30S ribosomal protein S11
KOOEHCHE_01465	CDS	627	rpsD		COG0522	30S ribosomal protein S4
KOOEHCHE_01466	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KOOEHCHE_01467	CDS	378	rplQ		COG0203	50S ribosomal protein L17
KOOEHCHE_01468	CDS	1491	mymA	1.14.13.-	COG2072	Putative FAD-containing monooxygenase MymA
KOOEHCHE_01469	CDS	1173	mmgC_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_01470	CDS	258				hypothetical protein
KOOEHCHE_01471	CDS	291				hypothetical protein
KOOEHCHE_01472	CDS	102				hypothetical protein
KOOEHCHE_01473	CDS	1086				hypothetical protein
KOOEHCHE_01474	CDS	567				hypothetical protein
KOOEHCHE_01475	CDS	2196				hypothetical protein
KOOEHCHE_01476	CDS	432				hypothetical protein
KOOEHCHE_01477	CDS	210				hypothetical protein
KOOEHCHE_01478	CDS	2055	prlC_1	3.4.24.70	COG0339	Oligopeptidase A
KOOEHCHE_01479	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
KOOEHCHE_01480	tRNA	91				tRNA-Ser(gct)
KOOEHCHE_01481	tRNA	77				tRNA-Arg(acg)
KOOEHCHE_01482	tRNA	77				tRNA-Arg(acg)
KOOEHCHE_01483	CDS	594				hypothetical protein
KOOEHCHE_01484	CDS	2601				hypothetical protein
KOOEHCHE_01485	CDS	702	ycgJ	2.1.1.-		putative methyltransferase YcgJ
KOOEHCHE_01486	CDS	1086	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
KOOEHCHE_01487	CDS	1188	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
KOOEHCHE_01488	CDS	237				hypothetical protein
KOOEHCHE_01489	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
KOOEHCHE_01490	CDS	597	recR		COG0353	Recombination protein RecR
KOOEHCHE_01491	CDS	1125	rnd_1	3.1.13.5	COG0349	Ribonuclease D
KOOEHCHE_01492	CDS	267				hypothetical protein
KOOEHCHE_01493	CDS	342				hypothetical protein
KOOEHCHE_01494	CDS	165				hypothetical protein
KOOEHCHE_01495	CDS	306	ycgL		COG3100	Protein YcgL
KOOEHCHE_01496	CDS	390				hypothetical protein
KOOEHCHE_01497	CDS	852				hypothetical protein
KOOEHCHE_01498	CDS	1188				hypothetical protein
KOOEHCHE_01499	CDS	1206	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
KOOEHCHE_01500	CDS	1005	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
KOOEHCHE_01501	CDS	1092	aroC	4.2.3.5		Chorismate synthase
KOOEHCHE_01502	CDS	1230				hypothetical protein
KOOEHCHE_01503	CDS	753				hypothetical protein
KOOEHCHE_01504	CDS	1140				hypothetical protein
KOOEHCHE_01505	CDS	987	lipA_2	2.8.1.8	COG0320	Lipoyl synthase
KOOEHCHE_01506	CDS	963	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
KOOEHCHE_01507	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
KOOEHCHE_01508	CDS	1527	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
KOOEHCHE_01509	CDS	1404		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
KOOEHCHE_01510	CDS	786	budC_1	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
KOOEHCHE_01511	CDS	1059	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
KOOEHCHE_01512	CDS	912				hypothetical protein
KOOEHCHE_01513	CDS	1272	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
KOOEHCHE_01514	CDS	696	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
KOOEHCHE_01515	CDS	1656				hypothetical protein
KOOEHCHE_01516	CDS	792				hypothetical protein
KOOEHCHE_01517	CDS	1005				hypothetical protein
KOOEHCHE_01518	CDS	918				hypothetical protein
KOOEHCHE_01519	CDS	855	rhaS_2			HTH-type transcriptional activator RhaS
KOOEHCHE_01520	CDS	396	hxlR		COG1733	HTH-type transcriptional activator HxlR
KOOEHCHE_01521	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
KOOEHCHE_01522	CDS	1350				hypothetical protein
KOOEHCHE_01523	CDS	744	nagR_2		COG2188	HTH-type transcriptional repressor NagR
KOOEHCHE_01524	CDS	1734	aprA	1.8.99.2		Adenylylsulfate reductase subunit alpha
KOOEHCHE_01525	CDS	246				hypothetical protein
KOOEHCHE_01526	CDS	1431				hypothetical protein
KOOEHCHE_01527	CDS	855				hypothetical protein
KOOEHCHE_01528	CDS	840	tauB_1	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
KOOEHCHE_01529	CDS	999				hypothetical protein
KOOEHCHE_01530	CDS	282				hypothetical protein
KOOEHCHE_01531	CDS	1287	kgtP_1			Alpha-ketoglutarate permease
KOOEHCHE_01532	CDS	2178	fatA_2			Ferric-anguibactin receptor FatA
KOOEHCHE_01533	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
KOOEHCHE_01534	CDS	1296	sfnC_3	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
KOOEHCHE_01535	CDS	819				hypothetical protein
KOOEHCHE_01536	CDS	1446				hypothetical protein
KOOEHCHE_01537	CDS	1005	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
KOOEHCHE_01538	CDS	135				hypothetical protein
KOOEHCHE_01539	CDS	1419	norG_4		COG1167	HTH-type transcriptional regulator NorG
KOOEHCHE_01540	CDS	918	cynR_1			HTH-type transcriptional regulator CynR
KOOEHCHE_01541	CDS	765				hypothetical protein
KOOEHCHE_01542	CDS	417				hypothetical protein
KOOEHCHE_01543	CDS	939	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KOOEHCHE_01544	CDS	603	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
KOOEHCHE_01545	CDS	828				hypothetical protein
KOOEHCHE_01546	CDS	852	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
KOOEHCHE_01547	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
KOOEHCHE_01548	CDS	885	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
KOOEHCHE_01549	CDS	1680	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
KOOEHCHE_01550	CDS	915	gcvA_1			Glycine cleavage system transcriptional activator
KOOEHCHE_01551	CDS	675				hypothetical protein
KOOEHCHE_01552	CDS	1188	rfnT			Riboflavin transporter RfnT
KOOEHCHE_01553	CDS	594				hypothetical protein
KOOEHCHE_01554	CDS	636	paiB		COG2808	Protease synthase and sporulation protein PAI 2
KOOEHCHE_01555	CDS	1491	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
KOOEHCHE_01556	CDS	690	cidB_1		COG1346	Holin-like protein CidB
KOOEHCHE_01557	CDS	432	cidA			Holin-like protein CidA
KOOEHCHE_01558	CDS	906	gltC			HTH-type transcriptional regulator GltC
KOOEHCHE_01559	CDS	627	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
KOOEHCHE_01560	CDS	861	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
KOOEHCHE_01561	CDS	921	dmlR_6			HTH-type transcriptional regulator DmlR
KOOEHCHE_01562	CDS	738	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KOOEHCHE_01563	CDS	510	glpE_3	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KOOEHCHE_01564	CDS	924				hypothetical protein
KOOEHCHE_01565	CDS	933	mmpI			Major membrane protein I
KOOEHCHE_01566	CDS	1962	sufS	4.4.1.16		Cysteine desulfurase
KOOEHCHE_01567	CDS	639	rhtC_2		COG1280	Threonine efflux protein
KOOEHCHE_01568	CDS	936	dmlR_7			HTH-type transcriptional regulator DmlR
KOOEHCHE_01569	CDS	867	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
KOOEHCHE_01570	CDS	861	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
KOOEHCHE_01571	CDS	732	glnQ_1			Glutamine transport ATP-binding protein GlnQ
KOOEHCHE_01572	CDS	666	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
KOOEHCHE_01573	CDS	660	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
KOOEHCHE_01574	CDS	285	yjdJ		COG2388	putative protein YjdJ
KOOEHCHE_01575	CDS	960	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
KOOEHCHE_01576	CDS	3474	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
KOOEHCHE_01577	CDS	1617				hypothetical protein
KOOEHCHE_01578	CDS	456	lrp_3		COG1522	Leucine-responsive regulatory protein
KOOEHCHE_01579	CDS	612	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
KOOEHCHE_01580	CDS	612	lexA_1	3.4.21.88		LexA repressor
KOOEHCHE_01581	CDS	237				hypothetical protein
KOOEHCHE_01582	CDS	1236				hypothetical protein
KOOEHCHE_01583	CDS	261				hypothetical protein
KOOEHCHE_01584	CDS	2814				hypothetical protein
KOOEHCHE_01585	CDS	1095				hypothetical protein
KOOEHCHE_01586	CDS	792				hypothetical protein
KOOEHCHE_01587	CDS	702				hypothetical protein
KOOEHCHE_01588	CDS	702				hypothetical protein
KOOEHCHE_01589	CDS	666	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
KOOEHCHE_01590	CDS	375				hypothetical protein
KOOEHCHE_01591	CDS	381				hypothetical protein
KOOEHCHE_01592	CDS	2091	cntO_3			Metal-pseudopaline receptor CntO
KOOEHCHE_01593	CDS	1146				hypothetical protein
KOOEHCHE_01594	CDS	468	lrp_4		COG1522	Leucine-responsive regulatory protein
KOOEHCHE_01595	CDS	1266	dadA1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
KOOEHCHE_01596	CDS	1104	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
KOOEHCHE_01597	CDS	360	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
KOOEHCHE_01598	CDS	1440	cycA_2		COG1113	D-serine/D-alanine/glycine transporter
KOOEHCHE_01599	CDS	1431	cycA_3		COG1113	D-serine/D-alanine/glycine transporter
KOOEHCHE_01600	CDS	882	hdfR_2			HTH-type transcriptional regulator HdfR
KOOEHCHE_01601	CDS	1518	mmsA_1	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
KOOEHCHE_01602	CDS	891	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
KOOEHCHE_01603	CDS	1650	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KOOEHCHE_01604	CDS	1128	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_01605	CDS	774	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
KOOEHCHE_01606	CDS	1026	fadJ_2	5.1.2.3		Fatty acid oxidation complex subunit alpha
KOOEHCHE_01607	CDS	705	abaF_1			Fosfomycin resistance protein AbaF
KOOEHCHE_01608	tRNA	76				tRNA-Gly(gcc)
KOOEHCHE_01609	tRNA	76				tRNA-Gly(gcc)
KOOEHCHE_01610	CDS	309	bolA		COG0271	DNA-binding transcriptional regulator BolA
KOOEHCHE_01611	CDS	393				hypothetical protein
KOOEHCHE_01612	CDS	843	parA_1			Chromosome partitioning protein ParA
KOOEHCHE_01613	CDS	387				hypothetical protein
KOOEHCHE_01614	CDS	591				hypothetical protein
KOOEHCHE_01615	CDS	642	dedA_1		COG0586	Protein DedA
KOOEHCHE_01616	CDS	438	yqjF		COG2259	Inner membrane protein YqjF
KOOEHCHE_01617	CDS	1230				hypothetical protein
KOOEHCHE_01618	CDS	1569	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
KOOEHCHE_01619	CDS	789	ant1_2	2.7.7.47		Streptomycin 3''-adenylyltransferase
KOOEHCHE_01620	CDS	528	yqjI		COG1695	Transcriptional regulator YqjI
KOOEHCHE_01621	CDS	306				hypothetical protein
KOOEHCHE_01622	CDS	948				hypothetical protein
KOOEHCHE_01623	CDS	408				hypothetical protein
KOOEHCHE_01624	CDS	669				hypothetical protein
KOOEHCHE_01625	CDS	624	ftsN			Cell division protein FtsN
KOOEHCHE_01626	CDS	1791	argS	6.1.1.19		Arginine--tRNA ligase
KOOEHCHE_01627	CDS	1284	nrdB_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
KOOEHCHE_01628	CDS	135				hypothetical protein
KOOEHCHE_01629	CDS	2835				hypothetical protein
KOOEHCHE_01630	CDS	717	rstA		COG0745	Transcriptional regulatory protein RstA
KOOEHCHE_01631	CDS	1650	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
KOOEHCHE_01632	CDS	354				hypothetical protein
KOOEHCHE_01633	CDS	1422				hypothetical protein
KOOEHCHE_01634	CDS	552	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
KOOEHCHE_01635	CDS	678	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
KOOEHCHE_01636	CDS	1788	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
KOOEHCHE_01637	CDS	510	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
KOOEHCHE_01638	CDS	1332	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
KOOEHCHE_01639	CDS	2685	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
KOOEHCHE_01640	CDS	1017	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
KOOEHCHE_01641	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
KOOEHCHE_01642	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
KOOEHCHE_01643	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
KOOEHCHE_01644	CDS	1890	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
KOOEHCHE_01645	CDS	1599	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
KOOEHCHE_01646	CDS	1497	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
KOOEHCHE_01647	CDS	636	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
KOOEHCHE_01648	CDS	294				hypothetical protein
KOOEHCHE_01649	CDS	888	cmpR_1			HTH-type transcriptional activator CmpR
KOOEHCHE_01650	CDS	762	fpr_2	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
KOOEHCHE_01651	CDS	423				hypothetical protein
KOOEHCHE_01652	CDS	228				hypothetical protein
KOOEHCHE_01653	CDS	1671				hypothetical protein
KOOEHCHE_01654	CDS	171				hypothetical protein
KOOEHCHE_01655	CDS	1200			COG2081	putative protein
KOOEHCHE_01656	CDS	882	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
KOOEHCHE_01657	CDS	1140	emrA_1			Colistin resistance protein EmrA
KOOEHCHE_01658	CDS	1644				hypothetical protein
KOOEHCHE_01659	CDS	570				hypothetical protein
KOOEHCHE_01660	CDS	624	rhtC_3		COG1280	Threonine efflux protein
KOOEHCHE_01661	CDS	189				hypothetical protein
KOOEHCHE_01662	CDS	2064	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
KOOEHCHE_01663	CDS	501				hypothetical protein
KOOEHCHE_01664	CDS	1230				Iron-sulfur cluster carrier protein
KOOEHCHE_01665	CDS	873	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KOOEHCHE_01666	CDS	567				hypothetical protein
KOOEHCHE_01667	CDS	1038	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
KOOEHCHE_01668	CDS	900				hypothetical protein
KOOEHCHE_01669	CDS	1083	pseG	3.6.1.57	COG3980	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
KOOEHCHE_01670	CDS	690	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
KOOEHCHE_01671	CDS	1161	pseC	2.6.1.92	COG0399	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
KOOEHCHE_01672	CDS	999	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
KOOEHCHE_01673	CDS	1275	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
KOOEHCHE_01674	CDS	1101				hypothetical protein
KOOEHCHE_01675	CDS	429	ptp	3.1.3.48		Low molecular weight protein-tyrosine-phosphatase Ptp
KOOEHCHE_01676	CDS	2187	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
KOOEHCHE_01677	CDS	723	fkpA_1	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
KOOEHCHE_01678	CDS	696	fkpA_2	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
KOOEHCHE_01679	CDS	1542	murJ		COG0728	putative lipid II flippase MurJ
KOOEHCHE_01680	CDS	570	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
KOOEHCHE_01681	CDS	846	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
KOOEHCHE_01682	CDS	168				hypothetical protein
