locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPIPMGKO_01570	CDS	1209	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
PPIPMGKO_01571	CDS	390				putative protein.1
PPIPMGKO_01572	CDS	342				hypothetical protein
PPIPMGKO_01573	CDS	741	ygaZ		COG1296	Inner membrane protein YgaZ
PPIPMGKO_01574	CDS	471				hypothetical protein
PPIPMGKO_01575	CDS	336				hypothetical protein
PPIPMGKO_01576	CDS	708	cmr		COG0664	HTH-type transcriptional regulator Cmr
PPIPMGKO_01577	CDS	522				hypothetical protein
PPIPMGKO_01578	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
PPIPMGKO_01579	CDS	660	metI		COG2011	D-methionine transport system permease protein MetI
PPIPMGKO_01580	CDS	1071	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
PPIPMGKO_01581	CDS	834	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
PPIPMGKO_01582	CDS	831				hypothetical protein
PPIPMGKO_01583	CDS	1413	dmoA_1	1.14.13.131		Dimethyl-sulfide monooxygenase
PPIPMGKO_01584	CDS	1224	soxC			Dibenzothiophene desulfurization enzyme C
PPIPMGKO_01585	CDS	669	sfnC_1	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
PPIPMGKO_01586	CDS	1680	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PPIPMGKO_01587	CDS	2220	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
PPIPMGKO_01588	CDS	1320	naiP_1			Putative niacin/nicotinamide transporter NaiP
PPIPMGKO_01589	CDS	645				hypothetical protein
PPIPMGKO_01590	CDS	468				hypothetical protein
PPIPMGKO_01591	CDS	1593				hypothetical protein
PPIPMGKO_01592	CDS	624				hypothetical protein
PPIPMGKO_01593	CDS	1392	hsrA			putative transport protein HsrA
PPIPMGKO_01594	CDS	759				hypothetical protein
PPIPMGKO_01595	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
PPIPMGKO_01596	CDS	354			COG0251	RutC family protein
PPIPMGKO_01597	CDS	501				hypothetical protein
PPIPMGKO_01598	CDS	2379				hypothetical protein
PPIPMGKO_01599	CDS	1260				hypothetical protein
PPIPMGKO_01600	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
PPIPMGKO_01601	CDS	486				hypothetical protein
PPIPMGKO_01602	CDS	567	fldP_4			Flavodoxin FldP
PPIPMGKO_01603	CDS	489				hypothetical protein
PPIPMGKO_01604	CDS	999	srpG	2.5.1.47	COG0031	Cysteine synthase
PPIPMGKO_01605	CDS	543	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
PPIPMGKO_01606	CDS	702				hypothetical protein
PPIPMGKO_01607	CDS	381				hypothetical protein
PPIPMGKO_01608	CDS	555				hypothetical protein
PPIPMGKO_01609	CDS	609				hypothetical protein
PPIPMGKO_01610	CDS	774	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
PPIPMGKO_01611	CDS	342				hypothetical protein
PPIPMGKO_01612	CDS	981				hypothetical protein
PPIPMGKO_01613	CDS	762	kdsB	2.7.7.38		3-deoxy-manno-octulosonate cytidylyltransferase
PPIPMGKO_01614	CDS	1011	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
PPIPMGKO_01615	CDS	1728	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
PPIPMGKO_01616	CDS	429	tolR			Tol-Pal system protein TolR
PPIPMGKO_01617	CDS	636	tolQ_4			Tol-Pal system protein TolQ
PPIPMGKO_01618	CDS	888	parB		COG1475	putative chromosome-partitioning protein ParB
PPIPMGKO_01619	CDS	783	parA_2			Chromosome partitioning protein ParA
PPIPMGKO_01620	CDS	633	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
PPIPMGKO_01621	CDS	690	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
PPIPMGKO_01622	CDS	1014	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
PPIPMGKO_01623	CDS	2442	lptD		COG1452	LPS-assembly protein LptD
PPIPMGKO_01624	CDS	1311	surA	5.2.1.8	COG0760	Chaperone SurA
PPIPMGKO_01625	CDS	1038	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
PPIPMGKO_01626	CDS	243				hypothetical protein
PPIPMGKO_01627	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
PPIPMGKO_01628	CDS	384				hypothetical protein
PPIPMGKO_01629	CDS	594	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
PPIPMGKO_01630	CDS	1164		1.14.11.-	COG2850	putative ribosomal oxygenase
PPIPMGKO_01631	CDS	1641	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
PPIPMGKO_01632	CDS	471				hypothetical protein
PPIPMGKO_01633	CDS	879	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
PPIPMGKO_01634	CDS	1335	ydgI		COG0531	Putative arginine/ornithine antiporter
PPIPMGKO_01635	CDS	1914				hypothetical protein
PPIPMGKO_01636	CDS	708				hypothetical protein
PPIPMGKO_01637	CDS	276				hypothetical protein
PPIPMGKO_01638	CDS	441				hypothetical protein
PPIPMGKO_01639	CDS	597	pigA	1.14.99.58	COG3230	Heme oxygenase PigA
PPIPMGKO_01640	CDS	921				hypothetical protein
PPIPMGKO_01641	CDS	1491				TPR repeat-containing protein
PPIPMGKO_01642	CDS	792				hypothetical protein
PPIPMGKO_01643	CDS	3207				hypothetical protein
PPIPMGKO_01644	CDS	1017				hypothetical protein
PPIPMGKO_01645	CDS	537	fecI		COG1595	putative RNA polymerase sigma factor FecI
PPIPMGKO_01646	CDS	891	cynR_2			HTH-type transcriptional regulator CynR
PPIPMGKO_01647	CDS	945	dapA_2	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
PPIPMGKO_01648	CDS	1386	naiP_2			Putative niacin/nicotinamide transporter NaiP
PPIPMGKO_01649	CDS	1347				hypothetical protein
PPIPMGKO_01650	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PPIPMGKO_01651	CDS	270				hypothetical protein
PPIPMGKO_01652	CDS	798				hypothetical protein
PPIPMGKO_01653	CDS	2166	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
PPIPMGKO_01654	CDS	576	mneA			Putative manganese exporter
PPIPMGKO_01655	CDS	273				hypothetical protein
PPIPMGKO_01656	CDS	1983		2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PPIPMGKO_01657	CDS	2718	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
PPIPMGKO_01658	CDS	693				hypothetical protein
PPIPMGKO_01659	CDS	441				hypothetical protein
PPIPMGKO_01660	CDS	903	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
PPIPMGKO_01661	CDS	1176	ftsZ			Cell division protein FtsZ
PPIPMGKO_01662	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
PPIPMGKO_01663	CDS	855	ftsQ			Cell division protein FtsQ
PPIPMGKO_01664	CDS	927	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
PPIPMGKO_01665	CDS	1449	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
PPIPMGKO_01666	CDS	1098	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PPIPMGKO_01667	CDS	945	gshB	6.3.2.3	COG0189	Glutathione synthetase
PPIPMGKO_01668	CDS	213				hypothetical protein
PPIPMGKO_01669	CDS	567	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
PPIPMGKO_01670	CDS	1353				hypothetical protein
PPIPMGKO_01671	CDS	1080	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
PPIPMGKO_01672	CDS	579	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
PPIPMGKO_01673	CDS	951	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
PPIPMGKO_01674	CDS	1296	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
PPIPMGKO_01675	CDS	1101				hypothetical protein
PPIPMGKO_01676	CDS	429	ptp	3.1.3.48		Low molecular weight protein-tyrosine-phosphatase Ptp
PPIPMGKO_01677	CDS	2187	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
PPIPMGKO_01678	CDS	723	fkpA_1	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
PPIPMGKO_01679	CDS	696	fkpA_2	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
PPIPMGKO_01680	CDS	1542	murJ		COG0728	putative lipid II flippase MurJ
PPIPMGKO_01681	CDS	570	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
PPIPMGKO_01682	CDS	846	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
PPIPMGKO_01683	CDS	168				hypothetical protein
PPIPMGKO_01684	CDS	2169	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
PPIPMGKO_01685	CDS	717	rph	2.7.7.56	COG0689	Ribonuclease PH
PPIPMGKO_01686	CDS	1149	desA3_1	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
PPIPMGKO_01687	CDS	1026		1.-.-.-	COG1018	NADPH oxidoreductase
PPIPMGKO_01688	CDS	639	fabR_1			HTH-type transcriptional repressor FabR
PPIPMGKO_01689	CDS	558				hypothetical protein
PPIPMGKO_01690	CDS	1176				hypothetical protein
PPIPMGKO_01691	CDS	1788	araC_1	4.2.1.25		L-arabonate dehydratase
PPIPMGKO_01692	CDS	1578		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
PPIPMGKO_01693	CDS	426	farR			HTH-type transcriptional regulator FarR
PPIPMGKO_01694	CDS	948	C1-hpah_2	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
PPIPMGKO_01695	CDS	1269	C2-hpah	1.14.14.9		p-hydroxyphenylacetate 3-hydroxylase, oxygenase component
PPIPMGKO_01696	CDS	1374	abaF_2			Fosfomycin resistance protein AbaF
PPIPMGKO_01697	CDS	1449	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
PPIPMGKO_01698	CDS	801	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
PPIPMGKO_01699	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
PPIPMGKO_01700	CDS	390	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
PPIPMGKO_01701	CDS	858	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
PPIPMGKO_01702	CDS	1461	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
PPIPMGKO_01703	CDS	765	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
PPIPMGKO_01704	CDS	660	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
PPIPMGKO_01705	CDS	888	btr		COG0614	HTH-type transcriptional activator Btr
PPIPMGKO_01706	CDS	1176	bcr_5			Bicyclomycin resistance protein
PPIPMGKO_01707	CDS	1215	tyrS_1	6.1.1.1	COG0162	Tyrosine--tRNA ligase
PPIPMGKO_01708	CDS	1338				hypothetical protein
PPIPMGKO_01709	CDS	711	gntR_1			putative D-xylose utilization operon transcriptional repressor
PPIPMGKO_01710	CDS	885	prpB_1	4.1.3.30	COG2513	2-methylisocitrate lyase
PPIPMGKO_01711	CDS	1158	prpC_1	2.3.3.5	COG0372	2-methylcitrate synthase
PPIPMGKO_01712	CDS	2607	acnD_1	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
PPIPMGKO_01713	CDS	939				hypothetical protein
PPIPMGKO_01714	CDS	576				hypothetical protein
PPIPMGKO_01715	CDS	510				hypothetical protein
PPIPMGKO_01716	CDS	345	cdiI_1			Immunity protein CdiI
PPIPMGKO_01717	CDS	285				hypothetical protein
PPIPMGKO_01718	CDS	261				hypothetical protein
PPIPMGKO_01719	CDS	261				hypothetical protein
PPIPMGKO_01720	CDS	285				hypothetical protein
PPIPMGKO_01721	CDS	345	cdiI_2			Immunity protein CdiI
PPIPMGKO_01722	CDS	510				hypothetical protein
PPIPMGKO_01723	CDS	576				hypothetical protein
PPIPMGKO_01724	CDS	939				hypothetical protein
PPIPMGKO_01725	CDS	2607	acnD_2	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
PPIPMGKO_01726	CDS	1158	prpC_2	2.3.3.5	COG0372	2-methylcitrate synthase
PPIPMGKO_01727	CDS	885	prpB_2	4.1.3.30	COG2513	2-methylisocitrate lyase
PPIPMGKO_01728	CDS	711	gntR_2			putative D-xylose utilization operon transcriptional repressor
PPIPMGKO_01729	CDS	291				hypothetical protein
PPIPMGKO_01730	CDS	1725				hypothetical protein
PPIPMGKO_01731	CDS	717				hypothetical protein
PPIPMGKO_01732	CDS	330				DNA base-flipping protein
PPIPMGKO_01733	CDS	438	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
PPIPMGKO_01734	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
PPIPMGKO_01735	CDS	477	greA		COG0782	Transcription elongation factor GreA
PPIPMGKO_01736	CDS	3231	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
PPIPMGKO_01737	CDS	1140	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
PPIPMGKO_01738	CDS	588				hypothetical protein
PPIPMGKO_01739	CDS	537				hypothetical protein
PPIPMGKO_01740	CDS	324			COG1534	RNA-binding protein
PPIPMGKO_01741	CDS	651	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
PPIPMGKO_01742	CDS	1896	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
PPIPMGKO_01743	CDS	852	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
PPIPMGKO_01744	CDS	315				hypothetical protein
PPIPMGKO_01745	CDS	366				hypothetical protein
PPIPMGKO_01746	tRNA	86				tRNA-Leu(taa)
PPIPMGKO_01747	CDS	1764				hypothetical protein
PPIPMGKO_01748	tRNA	86				tRNA-Leu(taa)
PPIPMGKO_01749	tRNA	74				tRNA-Cys(gca)
PPIPMGKO_01750	CDS	849	folD			Bifunctional protein FolD protein
PPIPMGKO_01751	CDS	669				hypothetical protein
PPIPMGKO_01752	CDS	423				hypothetical protein
PPIPMGKO_01753	CDS	1320	kgtP_1			Alpha-ketoglutarate permease
PPIPMGKO_01754	CDS	1293	hutU_1	4.2.1.49	COG2987	Urocanate hydratase
PPIPMGKO_01755	CDS	1539	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
PPIPMGKO_01756	CDS	1413	proY_1		COG1113	Proline-specific permease ProY
PPIPMGKO_01757	CDS	1206	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
PPIPMGKO_01758	CDS	954	hutG_1	3.5.3.8	COG0010	Formimidoylglutamase
PPIPMGKO_01759	CDS	1827				hypothetical protein
PPIPMGKO_01760	CDS	639			COG0546	putative protein
PPIPMGKO_01761	CDS	801	racE_1	5.1.1.3	COG0796	Glutamate racemase 1
PPIPMGKO_01762	CDS	99				hypothetical protein
PPIPMGKO_01763	CDS	99				hypothetical protein
PPIPMGKO_01764	CDS	801	racE_2	5.1.1.3	COG0796	Glutamate racemase 1
PPIPMGKO_01765	CDS	639			COG0546	putative protein
PPIPMGKO_01766	CDS	1827				hypothetical protein
PPIPMGKO_01767	CDS	954	hutG_2	3.5.3.8	COG0010	Formimidoylglutamase
PPIPMGKO_01768	CDS	1206	hutI_2	3.5.2.7	COG1228	Imidazolonepropionase
PPIPMGKO_01769	CDS	1413	proY_2		COG1113	Proline-specific permease ProY
PPIPMGKO_01770	CDS	1539	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
PPIPMGKO_01771	CDS	1293	hutU_2	4.2.1.49	COG2987	Urocanate hydratase
PPIPMGKO_01772	CDS	909				hypothetical protein
PPIPMGKO_01773	CDS	660				hypothetical protein
PPIPMGKO_01774	CDS	660				hypothetical protein
PPIPMGKO_01775	CDS	909				hypothetical protein
PPIPMGKO_01776	CDS	324				hypothetical protein
PPIPMGKO_01777	CDS	324				hypothetical protein
PPIPMGKO_01778	CDS	555				hypothetical protein
PPIPMGKO_01779	CDS	1143				hypothetical protein
PPIPMGKO_01780	CDS	237				hypothetical protein
PPIPMGKO_01781	CDS	237				hypothetical protein
PPIPMGKO_01782	CDS	1143				hypothetical protein
PPIPMGKO_01783	CDS	555				hypothetical protein
PPIPMGKO_01784	CDS	324				hypothetical protein
PPIPMGKO_01785	CDS	324				hypothetical protein
PPIPMGKO_01786	CDS	555				hypothetical protein
PPIPMGKO_01787	CDS	1143				hypothetical protein
PPIPMGKO_01788	CDS	237				hypothetical protein
PPIPMGKO_01789	CDS	237				hypothetical protein
PPIPMGKO_01790	CDS	1143				hypothetical protein
PPIPMGKO_01791	CDS	555				hypothetical protein
PPIPMGKO_01792	CDS	324				hypothetical protein
PPIPMGKO_01793	CDS	324				hypothetical protein
PPIPMGKO_01794	CDS	909				hypothetical protein
PPIPMGKO_01795	CDS	660				hypothetical protein
PPIPMGKO_01796	CDS	660				hypothetical protein
PPIPMGKO_01797	CDS	909				hypothetical protein
PPIPMGKO_01798	CDS	324				hypothetical protein
PPIPMGKO_01799	CDS	324				hypothetical protein
PPIPMGKO_01800	CDS	198				hypothetical protein
PPIPMGKO_01801	CDS	333				hypothetical protein
PPIPMGKO_01802	CDS	1344				hypothetical protein
PPIPMGKO_01803	CDS	582				hypothetical protein
PPIPMGKO_01804	CDS	1884	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
PPIPMGKO_01805	CDS	504	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
PPIPMGKO_01806	CDS	1011	alc	3.5.3.4		allantoicase
PPIPMGKO_01807	CDS	1158	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
PPIPMGKO_01808	CDS	726				hypothetical protein
PPIPMGKO_01809	CDS	1368	pucK		COG2233	Uric acid permease PucK
PPIPMGKO_01810	CDS	324	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
PPIPMGKO_01811	CDS	504	uao			Uric acid degradation bifunctional protein
PPIPMGKO_01812	CDS	966				hypothetical protein
PPIPMGKO_01813	CDS	351				hypothetical protein
PPIPMGKO_01814	CDS	546				hypothetical protein
PPIPMGKO_01815	CDS	768				hypothetical protein
PPIPMGKO_01816	CDS	1815	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
PPIPMGKO_01817	CDS	1194				hypothetical protein
PPIPMGKO_01818	CDS	912	lipR_1	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
PPIPMGKO_01819	CDS	438				hypothetical protein
PPIPMGKO_01820	CDS	351	yffB		COG1393	Protein YffB
PPIPMGKO_01821	CDS	825	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PPIPMGKO_01822	CDS	1113	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
PPIPMGKO_01823	CDS	1758	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
PPIPMGKO_01824	CDS	1023				hypothetical protein
PPIPMGKO_01825	CDS	648				hypothetical protein
PPIPMGKO_01826	CDS	1176	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
PPIPMGKO_01827	CDS	2100	fhuE_1		COG4773	FhuE receptor
PPIPMGKO_01828	CDS	276				hypothetical protein
PPIPMGKO_01829	CDS	1557				hypothetical protein
PPIPMGKO_01830	CDS	303				hypothetical protein
PPIPMGKO_01831	CDS	888				hypothetical protein
PPIPMGKO_01832	CDS	1143	aroF_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
PPIPMGKO_01833	CDS	744	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
PPIPMGKO_01834	CDS	1569				hypothetical protein
PPIPMGKO_01835	CDS	579	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
PPIPMGKO_01836	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
PPIPMGKO_01837	CDS	519	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
PPIPMGKO_01838	CDS	627				hypothetical protein
PPIPMGKO_01839	CDS	2148	mtlD	1.1.1.17		Mannitol-1-phosphate 5-dehydrogenase
PPIPMGKO_01840	CDS	621				hypothetical protein
PPIPMGKO_01841	CDS	813				hypothetical protein
PPIPMGKO_01842	CDS	741				hypothetical protein
PPIPMGKO_01843	CDS	252				hypothetical protein
PPIPMGKO_01844	CDS	201				hypothetical protein
PPIPMGKO_01845	CDS	555				hypothetical protein
PPIPMGKO_01846	CDS	183				hypothetical protein
PPIPMGKO_01847	CDS	417				hypothetical protein
PPIPMGKO_01848	CDS	192				hypothetical protein
PPIPMGKO_01849	CDS	1125				hypothetical protein
PPIPMGKO_01850	CDS	480				hypothetical protein
PPIPMGKO_01851	CDS	1005	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
PPIPMGKO_01852	CDS	588				hypothetical protein
PPIPMGKO_01853	CDS	1542	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
PPIPMGKO_01854	CDS	1890	htpX_1	3.4.24.-		Protease HtpX
PPIPMGKO_01855	CDS	657				hypothetical protein
PPIPMGKO_01856	CDS	966	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
PPIPMGKO_01857	CDS	1479	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
PPIPMGKO_01858	CDS	447	yqeY		COG1610	putative protein YqeY
PPIPMGKO_01859	CDS	216	rpsU		COG0828	30S ribosomal protein S21
PPIPMGKO_01860	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
PPIPMGKO_01861	CDS	1104				hypothetical protein
PPIPMGKO_01862	CDS	882				hypothetical protein
PPIPMGKO_01863	CDS	1509				hypothetical protein
PPIPMGKO_01864	CDS	804	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
PPIPMGKO_01865	tRNA	85				tRNA-Leu(tag)
PPIPMGKO_01866	tRNA	74				tRNA-Trp(cca)
PPIPMGKO_01867	tRNA	85				tRNA-Leu(tag)
PPIPMGKO_01868	tRNA	74				tRNA-Trp(cca)
PPIPMGKO_01869	CDS	2724				hypothetical protein
PPIPMGKO_01870	CDS	654				hypothetical protein
PPIPMGKO_01871	CDS	858				hypothetical protein
PPIPMGKO_01872	CDS	1818				hypothetical protein
PPIPMGKO_01873	CDS	777				hypothetical protein
PPIPMGKO_01874	CDS	423				hypothetical protein
PPIPMGKO_01875	CDS	2490				hypothetical protein
PPIPMGKO_01876	CDS	390				hypothetical protein
PPIPMGKO_01877	CDS	546				hypothetical protein
PPIPMGKO_01878	CDS	522				hypothetical protein
PPIPMGKO_01879	CDS	159				hypothetical protein
PPIPMGKO_01880	tRNA	77				tRNA-Arg(ccg)
PPIPMGKO_01881	CDS	633				hypothetical protein
PPIPMGKO_01882	CDS	687				hypothetical protein
PPIPMGKO_01883	CDS	1236				hypothetical protein
PPIPMGKO_01884	CDS	1236				hypothetical protein
PPIPMGKO_01885	CDS	687				hypothetical protein
PPIPMGKO_01886	CDS	633				hypothetical protein
PPIPMGKO_01887	tRNA	77				tRNA-Arg(ccg)
PPIPMGKO_01888	CDS	159				hypothetical protein
PPIPMGKO_01889	CDS	522				hypothetical protein
PPIPMGKO_01890	CDS	546				hypothetical protein
PPIPMGKO_01891	CDS	390				hypothetical protein
PPIPMGKO_01892	CDS	597	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
PPIPMGKO_01893	tRNA	76				tRNA-Asn(gtt)
PPIPMGKO_01894	CDS	429				hypothetical protein
PPIPMGKO_01895	CDS	438				hypothetical protein
PPIPMGKO_01896	CDS	411				hypothetical protein
PPIPMGKO_01897	CDS	1236	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
PPIPMGKO_01898	CDS	180				hypothetical protein
PPIPMGKO_01899	CDS	1437				hypothetical protein
PPIPMGKO_01900	CDS	792				hypothetical protein
PPIPMGKO_01901	CDS	2022	uvrB		COG0556	UvrABC system protein B
PPIPMGKO_01902	CDS	588	blc		COG3040	Outer membrane lipoprotein Blc
PPIPMGKO_01903	CDS	945	rarD		COG2962	Protein RarD
PPIPMGKO_01904	CDS	1458	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
PPIPMGKO_01905	CDS	735				hypothetical protein
PPIPMGKO_01906	CDS	675				hypothetical protein
PPIPMGKO_01907	CDS	1221	obg	3.6.5.-		GTPase Obg
PPIPMGKO_01908	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
PPIPMGKO_01909	CDS	657				hypothetical protein
PPIPMGKO_01910	CDS	1209				hypothetical protein
PPIPMGKO_01911	CDS	1026	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
PPIPMGKO_01912	CDS	1047		1.13.12.-	COG2070	Nitronate monooxygenase
PPIPMGKO_01913	CDS	411				hypothetical protein
PPIPMGKO_01914	CDS	576				hypothetical protein
PPIPMGKO_01915	CDS	2646	mutS_1		COG0249	DNA mismatch repair protein MutS
PPIPMGKO_01916	CDS	468	lrp_4		COG1522	Leucine-responsive regulatory protein
PPIPMGKO_01917	CDS	861	rhtA_3		COG5006	Threonine/homoserine exporter RhtA
PPIPMGKO_01918	CDS	1350				hypothetical protein
PPIPMGKO_01919	CDS	933	lpxP_1	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
PPIPMGKO_01920	CDS	642				hypothetical protein
PPIPMGKO_01921	CDS	651	pcaK_1		COG0477	4-hydroxybenzoate transporter PcaK
PPIPMGKO_01922	CDS	651	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
PPIPMGKO_01923	CDS	642				hypothetical protein
PPIPMGKO_01924	CDS	933	lpxP_2	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
PPIPMGKO_01925	CDS	1350				hypothetical protein
PPIPMGKO_01926	CDS	861	rhtA_4		COG5006	Threonine/homoserine exporter RhtA
PPIPMGKO_01927	CDS	468	lrp_5		COG1522	Leucine-responsive regulatory protein
PPIPMGKO_01928	CDS	2646	mutS_2		COG0249	DNA mismatch repair protein MutS
PPIPMGKO_01929	CDS	576				hypothetical protein
PPIPMGKO_01930	CDS	9831				hypothetical protein
