"qname","qid","qstart","qend","genome","strand","length","start","end","gene_label","is_center"
"ERR1417326",6,40207,38144,"ERR1417326","reverse",2063,38144,40207,"gene_6",FALSE
"ERR1417326",7,37826,38014,"ERR1417326","forward",188,37826,38014,"gene_7",FALSE
"ERR1417326",8,37040,37663,"ERR1417326","forward",623,37040,37663,"gene_8",FALSE
"ERR1417326",9,36861,36292,"ERR1417326","reverse",569,36292,36861,"gene_9",FALSE
"ERR1417326",10,36295,34652,"ERR1417326","reverse",1643,34652,36295,"gene_10",FALSE
"ERR1417326",11,34611,33472,"ERR1417326","reverse",1139,33472,34611,"gene_11",FALSE
"ERR1417326",12,33406,32525,"ERR1417326","reverse",881,32525,33406,"gene_12",FALSE
"ERR1417326",13,32408,31209,"ERR1417326","reverse",1199,31209,32408,"gene_13",FALSE
"ERR1417326",14,31026,31196,"ERR1417326","forward",170,31026,31196,"gene_14",FALSE
"ERR1417326",15,29227,30897,"ERR1417326","forward",1670,29227,30897,"gene_15",FALSE
"ERR1417326",16,28772,28999,"ERR1417326","forward",227,28772,28999,"gene_16",FALSE
"ERR1417326",17,28482,28060,"ERR1417326","reverse",422,28060,28482,"gene_17",FALSE
"ERR1417326",18,27251,28012,"ERR1417326","forward",761,27251,28012,"gene_18",FALSE
"ERR1417326",19,27164,26277,"ERR1417326","reverse",887,26277,27164,"gene_19",FALSE
"ERR1417326",20,25964,26257,"ERR1417326","forward",293,25964,26257,"gene_20",FALSE
"ERR1417326",21,25212,25847,"ERR1417326","forward",635,25212,25847,"gene_21",FALSE
"ERR1417326",22,23615,25111,"ERR1417326","forward",1496,23615,25111,"gene_22",FALSE
"ERR1417326",23,22014,23612,"ERR1417326","forward",1598,22014,23612,"gene_23",FALSE
"ERR1417326",24,20123,22012,"ERR1417326","forward",1889,20123,22012,"gene_24",FALSE
"ERR1417326",25,19818,20126,"ERR1417326","forward",308,19818,20126,"gene_25",FALSE
"ERR1417326",26,19297,19818,"ERR1417326","forward",521,19297,19818,"gene_26",FALSE
"ERR1417326",27,18758,19300,"ERR1417326","forward",542,18758,19300,"gene_27",FALSE
"ERR1417326",28,17723,18739,"ERR1417326","forward",1016,17723,18739,"gene_28",FALSE
"ERR1417326",29,15035,17719,"ERR1417326","forward",2684,15035,17719,"gene_29",FALSE
"ERR1417326",30,13692,15023,"ERR1417326","forward",1331,13692,15023,"gene_30",FALSE
"ERR1417326",31,13186,13695,"ERR1417326","forward",509,13186,13695,"gene_31",FALSE
"ERR1417326",32,11385,13172,"ERR1417326","forward",1787,11385,13172,"gene_32",FALSE
"ERR1417326",33,10623,11300,"ERR1417326","forward",677,10623,11300,"gene_33",FALSE
"ERR1417326",34,10065,10616,"ERR1417326","forward",551,10065,10616,"gene_34",FALSE
"ERR1417326",35,9637,8216,"ERR1417326","reverse",1421,8216,9637,"gene_35",FALSE
"ERR1417326",36,8123,7770,"ERR1417326","reverse",353,7770,8123,"gene_36",FALSE
"ERR1417326",37,6098,7747,"ERR1417326","forward",1649,6098,7747,"gene_37",FALSE
"ERR1417326",38,5349,6065,"ERR1417326","forward",716,5349,6065,"gene_38",FALSE
"ERR1417326",39,4816,1982,"ERR1417326","reverse",2834,1982,4816,"gene_39",FALSE
"ERR1417326",40,1925,1791,"ERR1417326","reverse",134,1791,1925,"gene_40",FALSE
"ERR1417326",41,1653,370,"ERR1417326","reverse",1283,370,1653,"gene_41",FALSE
"ERR1417326",1,16446,14662,"ERR1417326","reverse",1784,14662,16446,"gene_1",TRUE
"ERR1417326",2,14643,12823,"ERR1417326","reverse",1820,12823,14643,"gene_2",FALSE
"ERR1417326",3,12801,10789,"ERR1417326","reverse",2012,10789,12801,"gene_3",FALSE
"ERR1417326",4,10776,9838,"ERR1417326","reverse",938,9838,10776,"gene_4",FALSE
"ERR1417326",5,9830,8688,"ERR1417326","reverse",1142,8688,9830,"gene_5",FALSE
"ERR1417326",6,8675,6945,"ERR1417326","reverse",1730,6945,8675,"gene_6",FALSE
"ERR1417326",7,6912,6178,"ERR1417326","reverse",734,6178,6912,"gene_7",FALSE
"ERR1417326",8,5756,6124,"ERR1417326","forward",368,5756,6124,"gene_8",FALSE
"ERR1417326",9,5446,4589,"ERR1417326","reverse",857,4589,5446,"gene_9",FALSE
"ERR1417326",10,4531,3797,"ERR1417326","reverse",734,3797,4531,"gene_10",FALSE
"ERR1417326",11,3474,3740,"ERR1417326","forward",266,3474,3740,"gene_11",FALSE
"ERR1417326",12,3261,2596,"ERR1417326","reverse",665,2596,3261,"gene_12",FALSE
"ERR1417326",13,2583,2077,"ERR1417326","reverse",506,2077,2583,"gene_13",FALSE
"ERR1417326",14,2049,1270,"ERR1417326","reverse",779,1270,2049,"gene_14",FALSE
"ERR1417326",15,1133,192,"ERR1417326","reverse",941,192,1133,"gene_15",FALSE
"ERR1417326",1,18727,17297,"ERR1417326","reverse",1430,17297,18727,"gene_1",TRUE
"ERR1417326",2,16612,17229,"ERR1417326","forward",617,16612,17229,"gene_2",FALSE
"ERR1417326",3,16427,15693,"ERR1417326","reverse",734,15693,16427,"gene_3",FALSE
"ERR1417326",4,15521,14136,"ERR1417326","reverse",1385,14136,15521,"gene_4",FALSE
"ERR1417326",5,13933,14106,"ERR1417326","forward",173,13933,14106,"gene_5",FALSE
"ERR1417326",6,12339,13793,"ERR1417326","forward",1454,12339,13793,"gene_6",FALSE
"ERR1417326",7,11665,12225,"ERR1417326","forward",560,11665,12225,"gene_7",FALSE
"ERR1417326",8,11186,11677,"ERR1417326","forward",491,11186,11677,"gene_8",FALSE
"ERR1417326",9,10342,11199,"ERR1417326","forward",857,10342,11199,"gene_9",FALSE
"ERR1417326",10,9285,10325,"ERR1417326","forward",1040,9285,10325,"gene_10",FALSE
"ERR1417326",11,9151,8837,"ERR1417326","reverse",314,8837,9151,"gene_11",FALSE
"ERR1417326",12,8783,7305,"ERR1417326","reverse",1478,7305,8783,"gene_12",FALSE
"ERR1417326",13,7305,5836,"ERR1417326","reverse",1469,5836,7305,"gene_13",FALSE
"ERR1417326",14,5666,5088,"ERR1417326","reverse",578,5088,5666,"gene_14",FALSE
"ERR1417326",15,4492,5010,"ERR1417326","forward",518,4492,5010,"gene_15",FALSE
"ERR1417326",16,3341,4408,"ERR1417326","forward",1067,3341,4408,"gene_16",FALSE
"ERR1417326",17,3216,2467,"ERR1417326","reverse",749,2467,3216,"gene_17",FALSE
"ERR1417326",1,5949,7142,"ERR1417326","forward",1193,5949,7142,"gene_1",TRUE
"ERR1417326",2,8948,7134,"ERR1417326","reverse",1814,7134,8948,"gene_2",FALSE
"ERR1417326",3,9744,8977,"ERR1417326","reverse",767,8977,9744,"gene_3",FALSE
"ERR1417326",4,10302,9757,"ERR1417326","reverse",545,9757,10302,"gene_4",FALSE
"ERR1417326",5,10811,10461,"ERR1417326","reverse",350,10461,10811,"gene_5",FALSE
"ERR1417326",6,11064,12029,"ERR1417326","forward",965,11064,12029,"gene_6",FALSE
"ERR1417326",7,12129,12632,"ERR1417326","forward",503,12129,12632,"gene_7",FALSE
"ERR1417326",8,12629,12952,"ERR1417326","forward",323,12629,12952,"gene_8",FALSE
"ERR1417326",9,12977,14344,"ERR1417326","forward",1367,12977,14344,"gene_9",FALSE
"ERR1417326",10,14467,15192,"ERR1417326","forward",725,14467,15192,"gene_10",FALSE
"ERR1417326",11,16402,15245,"ERR1417326","reverse",1157,15245,16402,"gene_11",FALSE
"ERR1417326",12,16602,17612,"ERR1417326","forward",1010,16602,17612,"gene_12",FALSE
"ERR1417326",13,17609,18112,"ERR1417326","forward",503,17609,18112,"gene_13",FALSE
"ERR1417326",15,20119,18236,"ERR1417326","reverse",1883,18236,20119,"gene_15",FALSE
"ERR1417326",16,20715,20134,"ERR1417326","reverse",581,20134,20715,"gene_16",FALSE
"ERR1417326",17,20927,22309,"ERR1417326","forward",1382,20927,22309,"gene_17",FALSE
"ERR1417331",1,8075,7275,"ERR1417331","reverse",800,7275,8075,"gene_1",TRUE
"ERR1417331",2,9436,8507,"ERR1417331","reverse",929,8507,9436,"gene_2",FALSE
"ERR1417331",3,9436,8507,"ERR1417331","reverse",929,8507,9436,"gene_3",FALSE
"ERR1417331",1,17755,19587,"ERR1417331","forward",1832,17755,19587,"gene_1",TRUE
"ERR1417331",2,21146,19629,"ERR1417331","reverse",1517,19629,21146,"gene_2",FALSE
"ERR1417331",3,22809,21301,"ERR1417331","reverse",1508,21301,22809,"gene_3",FALSE
"ERR1417331",1,34277,35389,"ERR1417331","forward",1112,34277,35389,"gene_1",TRUE
"ERR1417331",2,35569,35700,"ERR1417331","forward",131,35569,35700,"gene_2",FALSE
"ERR1417331",3,36131,36556,"ERR1417331","forward",425,36131,36556,"gene_3",FALSE
"ERR1417331",4,38213,36630,"ERR1417331","reverse",1583,36630,38213,"gene_4",FALSE
"ERR1417331",5,38916,38473,"ERR1417331","reverse",443,38473,38916,"gene_5",FALSE
"ERR1417331",1,1,408,"ERR1417331","forward",407,1,408,"gene_1",TRUE
"ERR1417331",2,693,914,"ERR1417331","forward",221,693,914,"gene_2",FALSE
"ERR1417331",3,1021,1338,"ERR1417331","forward",317,1021,1338,"gene_3",FALSE
"ERR1417331",4,1644,1423,"ERR1417331","reverse",221,1423,1644,"gene_4",FALSE
"ERR1417331",5,2160,1732,"ERR1417331","reverse",428,1732,2160,"gene_5",FALSE
"ERR1417331",6,2160,1732,"ERR1417331","reverse",428,1732,2160,"gene_6",FALSE
"ERR1417331",1,18039,17482,"ERR1417331","reverse",557,17482,18039,"gene_1",TRUE
"ERR1417331",2,16422,15931,"ERR1417331","reverse",491,15931,16422,"gene_2",FALSE
"ERR1417331",3,14714,15886,"ERR1417331","forward",1172,14714,15886,"gene_3",FALSE
"ERR1417331",4,12548,14701,"ERR1417331","forward",2153,12548,14701,"gene_4",FALSE
"ERR1417331",1,20288,18897,"ERR1417331","reverse",1391,18897,20288,"gene_1",TRUE
"ERR1417331",2,18701,17235,"ERR1417331","reverse",1466,17235,18701,"gene_2",FALSE
"ERR1417331",1,90197,90919,"ERR1417331","forward",722,90197,90919,"gene_1",TRUE
"ERR1417331",4,89581,89826,"ERR1417331","forward",245,89581,89826,"gene_4",FALSE
"ERR1417331",5,88620,89579,"ERR1417331","forward",959,88620,89579,"gene_5",FALSE
"ERR1417331",7,87503,87826,"ERR1417331","forward",323,87503,87826,"gene_7",FALSE
"ERR1417331",1,1739,237,"ERR1417331","reverse",1502,237,1739,"gene_1",TRUE
"ERR1417331",2,2881,1982,"ERR1417331","reverse",899,1982,2881,"gene_2",FALSE
"ERR1417331",3,3834,2911,"ERR1417331","reverse",923,2911,3834,"gene_3",FALSE
"ERR1417331",4,4042,5055,"ERR1417331","forward",1013,4042,5055,"gene_4",FALSE
"ERR1417331",1,1710,277,"ERR1417331","reverse",1433,277,1710,"gene_1",TRUE
"ERR1417331",2,1710,277,"ERR1417331","reverse",1433,277,1710,"gene_2",FALSE
"ERR1417331",3,1710,277,"ERR1417331","reverse",1433,277,1710,"gene_3",FALSE
"ERR1417331",1,6774,7898,"ERR1417331","forward",1124,6774,7898,"gene_1",TRUE
"ERR1417331",2,5006,6763,"ERR1417331","forward",1757,5006,6763,"gene_2",FALSE
"ERR1417331",3,3991,5013,"ERR1417331","forward",1022,3991,5013,"gene_3",FALSE
"ERR1417331",1,268,732,"ERR1417331","forward",464,268,732,"gene_1",TRUE
"ERR1417331",2,923,1138,"ERR1417331","forward",215,923,1138,"gene_2",FALSE
"ERR1417331",3,923,1138,"ERR1417331","forward",215,923,1138,"gene_3",FALSE
"ERR1417331",4,268,732,"ERR1417331","forward",464,268,732,"gene_4",FALSE
"ERR1417331",5,268,732,"ERR1417331","forward",464,268,732,"gene_5",FALSE
"ERR1417331",1,255,1403,"ERR1417331","forward",1148,255,1403,"gene_1",TRUE
"ERR1417331",2,1562,2398,"ERR1417331","forward",836,1562,2398,"gene_2",FALSE
"ERR1417331",3,2449,3054,"ERR1417331","forward",605,2449,3054,"gene_3",FALSE
"ERR1417331",1,24048,24602,"ERR1417331","forward",554,24048,24602,"gene_1",TRUE
"ERR1417331",2,26934,24664,"ERR1417331","reverse",2270,24664,26934,"gene_2",FALSE
"ERR1417331",3,72836,71733,"ERR1417331","reverse",1103,71733,72836,"gene_3",FALSE
"ERR1417331",4,74288,72843,"ERR1417331","reverse",1445,72843,74288,"gene_4",FALSE
"ERR1417331",1,74288,72843,"ERR1417331","reverse",1445,72843,74288,"gene_1",TRUE
"ERR1417331",2,72836,71733,"ERR1417331","reverse",1103,71733,72836,"gene_2",FALSE
"ERR1417331",1,27563,27180,"ERR1417331","reverse",383,27180,27563,"gene_1",TRUE
"ERR1417331",2,27670,28068,"ERR1417331","forward",398,27670,28068,"gene_2",FALSE
"ERR1417331",3,28196,28723,"ERR1417331","forward",527,28196,28723,"gene_3",FALSE
"ERR1417331",4,30146,28830,"ERR1417331","reverse",1316,28830,30146,"gene_4",FALSE
"ERR1417331",1,2849,2289,"ERR1417331","reverse",560,2289,2849,"gene_1",TRUE
"ERR1417331",2,2039,2224,"ERR1417331","forward",185,2039,2224,"gene_2",FALSE
"ERR1417331",3,2039,2224,"ERR1417331","forward",185,2039,2224,"gene_3",FALSE
"ERR1417331",4,2849,2289,"ERR1417331","reverse",560,2289,2849,"gene_4",FALSE
"ERR1417331",5,2849,2289,"ERR1417331","reverse",560,2289,2849,"gene_5",FALSE
"ERR1417331",1,77308,76841,"ERR1417331","reverse",467,76841,77308,"gene_1",TRUE
"ERR1417331",2,77824,77369,"ERR1417331","reverse",455,77369,77824,"gene_2",FALSE
"ERR1417331",3,77824,77369,"ERR1417331","reverse",455,77369,77824,"gene_3",FALSE
"ERR1417331",4,77308,76841,"ERR1417331","reverse",467,76841,77308,"gene_4",FALSE
"ERR1417331",1,14458,13787,"ERR1417331","reverse",671,13787,14458,"gene_1",TRUE
"ERR1417331",2,15525,14809,"ERR1417331","reverse",716,14809,15525,"gene_2",FALSE
"ERR1417331",3,15880,15491,"ERR1417331","reverse",389,15491,15880,"gene_3",FALSE
"ERR1417331",1,9203,8976,"ERR1417331","reverse",227,8976,9203,"gene_1",TRUE
"ERR1417331",3,9203,8976,"ERR1417331","reverse",227,8976,9203,"gene_3",FALSE
"ERR1417331",1,16444,15686,"ERR1417331","reverse",758,15686,16444,"gene_1",TRUE
"ERR1417331",2,17363,16425,"ERR1417331","reverse",938,16425,17363,"gene_2",FALSE
"ERR1417331",3,17363,16425,"ERR1417331","reverse",938,16425,17363,"gene_3",FALSE
"ERR1417331",4,16444,15686,"ERR1417331","reverse",758,15686,16444,"gene_4",FALSE
"ERR1417331",1,4527,3937,"ERR1417331","reverse",590,3937,4527,"gene_1",TRUE
"ERR1417331",2,3301,3891,"ERR1417331","forward",590,3301,3891,"gene_2",FALSE
"ERR1417331",3,3114,2368,"ERR1417331","reverse",746,2368,3114,"gene_3",FALSE
"ERR1417331",4,2102,2332,"ERR1417331","forward",230,2102,2332,"gene_4",FALSE
"ERR1417331",1,3044,3511,"ERR1417331","forward",467,3044,3511,"gene_1",TRUE
"ERR1417331",2,3044,3511,"ERR1417331","forward",467,3044,3511,"gene_2",FALSE
"ERR1417331",1,2578,1052,"ERR1417331","reverse",1526,1052,2578,"gene_1",TRUE
"ERR1417331",2,456,1043,"ERR1417331","forward",587,456,1043,"gene_2",FALSE
"ERR1417331",3,53,289,"ERR1417331","forward",236,53,289,"gene_3",FALSE
"ERR1417331",1,7316,7092,"ERR1417331","reverse",224,7092,7316,"gene_1",TRUE
"ERR1417331",2,8015,7815,"ERR1417331","reverse",200,7815,8015,"gene_2",FALSE
"ERR1417331",3,8570,8145,"ERR1417331","reverse",425,8145,8570,"gene_3",FALSE
"ERR1417331",1,2512,2393,"ERR1417331","reverse",119,2393,2512,"gene_1",TRUE
"ERR1417331",2,1421,2236,"ERR1417331","forward",815,1421,2236,"gene_2",FALSE
"ERR1417331",1,18267,18401,"ERR1417331","forward",134,18267,18401,"gene_1",TRUE
"ERR1417331",2,18431,18823,"ERR1417331","forward",392,18431,18823,"gene_2",FALSE
"ERR1417331",3,18834,19154,"ERR1417331","forward",320,18834,19154,"gene_3",FALSE
"ERR1417331",4,19160,20920,"ERR1417331","forward",1760,19160,20920,"gene_4",FALSE
"ERR1417331",1,94,843,"ERR1417331","forward",749,94,843,"gene_1",TRUE
"ERR1417331",2,2616,2071,"ERR1417331","reverse",545,2071,2616,"gene_2",FALSE
"ERR1417331",3,2616,2071,"ERR1417331","reverse",545,2071,2616,"gene_3",FALSE
"ERR1417331",4,94,843,"ERR1417331","forward",749,94,843,"gene_4",FALSE
"ERR1417331",1,6913,6539,"ERR1417331","reverse",374,6539,6913,"gene_1",TRUE
"ERR1417331",2,6913,6539,"ERR1417331","reverse",374,6539,6913,"gene_2",FALSE
"ERR1417331",1,918,1145,"ERR1417331","forward",227,918,1145,"gene_1",TRUE
"ERR1417331",2,499,714,"ERR1417331","forward",215,499,714,"gene_2",FALSE
"ERR1417331",1,19913,21637,"ERR1417331","forward",1724,19913,21637,"gene_1",TRUE
"ERR1417331",2,21637,22128,"ERR1417331","forward",491,21637,22128,"gene_2",FALSE
"ERR1417331",1,2998,3456,"ERR1417331","forward",458,2998,3456,"gene_1",TRUE
"ERR1417331",2,2998,3456,"ERR1417331","forward",458,2998,3456,"gene_2",FALSE
"ERR1417331",1,1139,597,"ERR1417331","reverse",542,597,1139,"gene_1",TRUE
"ERR1417331",2,201,551,"ERR1417331","forward",350,201,551,"gene_2",FALSE
"ERR1417331",1,22202,21369,"ERR1417331","reverse",833,21369,22202,"gene_1",TRUE
"ERR1417331",2,22202,21369,"ERR1417331","reverse",833,21369,22202,"gene_2",FALSE
"ERR1417331",1,9357,9929,"ERR1417331","forward",572,9357,9929,"gene_1",TRUE
"ERR1417331",2,9357,9929,"ERR1417331","forward",572,9357,9929,"gene_2",FALSE
"ERR1417331",1,2998,3456,"ERR1417331","forward",458,2998,3456,"gene_1",TRUE
"ERR1417331",2,2998,3456,"ERR1417331","forward",458,2998,3456,"gene_2",FALSE
"ERR1417331",1,8644,6659,"ERR1417331","reverse",1985,6659,8644,"gene_1",TRUE
"ERR1417331",2,8891,10342,"ERR1417331","forward",1451,8891,10342,"gene_2",FALSE
"ERR1417331",1,13217,10377,"ERR1417331","reverse",2840,10377,13217,"gene_1",TRUE
"ERR1417331",2,13217,10377,"ERR1417331","reverse",2840,10377,13217,"gene_2",FALSE
"ERR1417331",3,13217,10377,"ERR1417331","reverse",2840,10377,13217,"gene_3",FALSE
"ERR1417331",1,5621,5334,"ERR1417331","reverse",287,5334,5621,"gene_1",TRUE
"ERR1417331",2,5347,5033,"ERR1417331","reverse",314,5033,5347,"gene_2",FALSE
"ERR1417331",3,4905,4549,"ERR1417331","reverse",356,4549,4905,"gene_3",FALSE
"ERR1417331",1,2616,2071,"ERR1417331","reverse",545,2071,2616,"gene_1",TRUE
"ERR1417331",2,2616,2071,"ERR1417331","reverse",545,2071,2616,"gene_2",FALSE
"ERR1417331",1,755,468,"ERR1417331","reverse",287,468,755,"gene_1",TRUE
"ERR1417331",2,755,468,"ERR1417331","reverse",287,468,755,"gene_2",FALSE
"ERR1417331",1,8296,7091,"ERR1417331","reverse",1205,7091,8296,"gene_1",TRUE
"ERR1417331",2,8296,7091,"ERR1417331","reverse",1205,7091,8296,"gene_2",FALSE
"ERR1417331",1,39205,39432,"ERR1417331","forward",227,39205,39432,"gene_1",TRUE
"ERR1417331",2,39205,39432,"ERR1417331","forward",227,39205,39432,"gene_2",FALSE
"ERR1417331",1,2,358,"ERR1417331","forward",356,2,358,"gene_1",TRUE
"ERR1417331",2,2,358,"ERR1417331","forward",356,2,358,"gene_2",FALSE
"ERR1417331",1,5340,5861,"ERR1417331","forward",521,5340,5861,"gene_1",TRUE
"ERR1417331",2,5340,5861,"ERR1417331","forward",521,5340,5861,"gene_2",FALSE
"ERR1417331",1,1344,151,"ERR1417331","reverse",1193,151,1344,"gene_1",TRUE
"ERR1417331",2,1344,151,"ERR1417331","reverse",1193,151,1344,"gene_2",FALSE
"ERR1417331",1,53,289,"ERR1417331","forward",236,53,289,"gene_1",TRUE
"ERR1417331",2,53,289,"ERR1417331","forward",236,53,289,"gene_2",FALSE
"ERR1417331",1,1,408,"ERR1417331","forward",407,1,408,"gene_1",TRUE
"ERR1417331",2,1,408,"ERR1417331","forward",407,1,408,"gene_2",FALSE
"ERR1417331",2,2,358,"ERR1417331","forward",356,2,358,"gene_2",FALSE
"ERR1417331",1,2,358,"ERR1417331","forward",356,2,358,"gene_1",TRUE
"ERR1417331",2,2,358,"ERR1417331","forward",356,2,358,"gene_2",FALSE
"ERR1417331",1,756,469,"ERR1417331","reverse",287,469,756,"gene_1",TRUE
"ERR1417331",2,756,469,"ERR1417331","reverse",287,469,756,"gene_2",FALSE
"ERR1417331",1,755,468,"ERR1417331","reverse",287,468,755,"gene_1",TRUE
"ERR1417331",2,755,468,"ERR1417331","reverse",287,468,755,"gene_2",FALSE
"ERR1417331",1,4317,1990,"ERR1417331","reverse",2327,1990,4317,"gene_1",TRUE
"ERR1417331",2,4317,1990,"ERR1417331","reverse",2327,1990,4317,"gene_2",FALSE
"ERR1417331",1,563,168,"ERR1417331","reverse",395,168,563,"gene_1",TRUE
"ERR1417331",2,563,168,"ERR1417331","reverse",395,168,563,"gene_2",FALSE
"ERR1417331",1,9072,8638,"ERR1417331","reverse",434,8638,9072,"gene_1",TRUE
"ERR1417331",2,9072,8638,"ERR1417331","reverse",434,8638,9072,"gene_2",FALSE
"ERR1417331",1,96,1,"ERR1417331","reverse",95,1,96,"gene_1",TRUE
"ERR1417331",2,96,1,"ERR1417331","reverse",95,1,96,"gene_2",FALSE
"ERR1417331",1,1,408,"ERR1417331","forward",407,1,408,"gene_1",TRUE
"ERR1417331",2,1,408,"ERR1417331","forward",407,1,408,"gene_2",FALSE
"ERR1417331",1,5621,5334,"ERR1417331","reverse",287,5334,5621,"gene_1",TRUE
"ERR1417331",2,5621,5334,"ERR1417331","reverse",287,5334,5621,"gene_2",FALSE
"ERR1417331",1,5931,6758,"ERR1417331","forward",827,5931,6758,"gene_1",TRUE
"ERR1417331",2,5931,6758,"ERR1417331","forward",827,5931,6758,"gene_2",FALSE
"ERR1417331",1,8637,9428,"ERR1417331","forward",791,8637,9428,"gene_1",TRUE
"ERR1417331",2,8637,9428,"ERR1417331","forward",791,8637,9428,"gene_2",FALSE
"ERR1417331",1,476,907,"ERR1417331","forward",431,476,907,"gene_1",TRUE
"ERR1417331",2,476,907,"ERR1417331","forward",431,476,907,"gene_2",FALSE
"ERR1417331",1,791,252,"ERR1417331","reverse",539,252,791,"gene_1",TRUE
"ERR1417331",2,791,252,"ERR1417331","reverse",539,252,791,"gene_2",FALSE
"ERR1417331",1,333,1,"ERR1417331","reverse",332,1,333,"gene_1",TRUE
"ERR1417331",2,333,1,"ERR1417331","reverse",332,1,333,"gene_2",FALSE
"ERR1417331",1,333,1,"ERR1417331","reverse",332,1,333,"gene_1",TRUE
"ERR1417331",1,333,1,"ERR1417331","reverse",332,1,333,"gene_1",TRUE
"ERR1417331",1,47822,47706,"ERR1417331","reverse",116,47706,47822,"gene_1",TRUE
"ERR1417331",1,47822,47706,"ERR1417331","reverse",116,47706,47822,"gene_1",TRUE
"ERR1417331",1,62746,62627,"ERR1417331","reverse",119,62627,62746,"gene_1",TRUE
"ERR1417331",1,62746,62627,"ERR1417331","reverse",119,62627,62746,"gene_1",TRUE
"ERR1417333",1,10954,13254,"ERR1417333","forward",2300,10954,13254,"gene_1",TRUE
"ERR1417333",2,13360,14043,"ERR1417333","forward",683,13360,14043,"gene_2",FALSE
"ERR1417333",3,14502,16199,"ERR1417333","forward",1697,14502,16199,"gene_3",FALSE
"ERR1417333",4,16283,17443,"ERR1417333","forward",1160,16283,17443,"gene_4",FALSE
"ERR1417333",5,17443,18036,"ERR1417333","forward",593,17443,18036,"gene_5",FALSE
"ERR1417333",6,18078,18620,"ERR1417333","forward",542,18078,18620,"gene_6",FALSE
"ERR1417333",7,18790,19416,"ERR1417333","forward",626,18790,19416,"gene_7",FALSE
"ERR1417333",8,20487,19612,"ERR1417333","reverse",875,19612,20487,"gene_8",FALSE
"ERR1417333",9,20740,20958,"ERR1417333","forward",218,20740,20958,"gene_9",FALSE
"ERR1417333",10,20970,21407,"ERR1417333","forward",437,20970,21407,"gene_10",FALSE
"ERR1417333",11,21404,22174,"ERR1417333","forward",770,21404,22174,"gene_11",FALSE
