qname,qid,qstart,qend
ERR1946999,7,74506,74057
ERR1946999,8,74980,74510
ERR1946999,9,76113,74992
ERR1946999,10,77642,76353
ERR1946999,11,77720,78943
ERR1946999,12,79353,79688
ERR1946999,13,79936,80421
ERR1946999,14,80904,80461
ERR1946999,17,81073,82287
ERR1946999,18,82432,83286
ERR1946999,19,83283,84134
ERR1946999,20,84563,85783
ERR1946999,21,87162,86404
ERR1946999,1,81479,83137
ERR1946999,2,79911,81383
ERR1946999,3,79295,79918
ERR1946999,4,79029,77407
ERR1946999,5,77289,75223
ERR1946999,6,75211,74597
ERR1946999,7,74335,73820
ERR1946999,8,73509,73709
ERR1946999,9,73010,72012
ERR1946999,10,70712,71974
ERR1946999,11,70523,69993
ERR1946999,12,69906,69565
ERR1946999,13,69328,67334
ERR1946999,14,67320,66061
ERR1946999,15,65978,65559
ERR1946999,16,64668,65456
ERR1946999,17,64420,63839
ERR1946999,18,63824,63525
ERR1946999,19,62667,63479
ERR1946999,1,8193,7258
ERR1946999,2,7060,5825
ERR1946999,3,5588,4392
ERR1946999,4,3603,4352
ERR1946999,5,3478,2411
ERR1946999,6,2327,1809
ERR1946999,7,1152,1730
ERR1946999,1,62393,62088
ERR1946999,2,62060,61761
ERR1946999,3,61744,60677
ERR1946999,4,60684,59920
ERR1946999,5,59908,58979
ERR1946999,6,58949,57738
ERR1946999,7,57695,56472
ERR1946999,8,56448,55927
ERR1946999,9,55891,55067
ERR1946999,10,55051,54257
ERR1946999,11,54241,53450
ERR1946999,12,53436,51970
ERR1946999,13,51931,50291
ERR1946999,14,50135,48939
ERR1946999,15,47578,48876
ERR1946999,16,47343,46861
ERR1946999,17,46682,45360
ERR1946999,18,44605,45393
ERR1946999,19,44498,43278
ERR1946999,20,42065,43210
ERR1946999,1,320,1642
ERR1946999,3,320,1642
ERR1946999,4,1662,3611
ERR1946999,5,4224,3667
ERR1946999,6,4339,4956
ERR1946999,7,4976,5506
ERR1946999,8,5639,6304
ERR1946999,9,6316,7107
ERR1946999,10,7244,8695
ERR1946999,11,8664,9509
ERR1946999,12,9787,9515
ERR1946999,13,9972,10658
ERR1946999,14,11015,11836
ERR1946999,15,11935,12333
ERR1946999,16,12374,14308
ERR1946999,17,14295,15050
ERR1946999,18,15079,16074
ERR1946999,19,16224,16544
ERR1946999,20,16556,17035
ERR1946999,21,17172,18392
ERR1946999,22,18539,19603
ERR1946999,1,38167,39423
ERR1946999,2,37966,37178
ERR1946999,3,34823,37060
ERR1946999,4,32719,34422
ERR1946999,5,32546,31227
ERR1946999,6,31127,29841
ERR1946999,7,29705,29223
ERR1946999,8,29119,27677
ERR1946999,9,27482,26742
ERR1946999,10,26742,25846
ERR1946999,11,25859,24609
ERR1946999,12,24608,22764
ERR1946999,13,22786,21881
ERR1946999,14,20737,21873
ERR1946999,15,19514,20734
ERR1946999,1,133076,132144
ERR1946999,2,132169,130208
ERR1946999,3,129103,129741
ERR1946999,4,129011,128076
ERR1946999,5,126962,127828
ERR1946999,6,126019,126879
ERR1946999,7,125257,125988
ERR1946999,8,124589,125254
ERR1946999,9,123940,124599
ERR1946999,10,123368,123652
ERR1946999,11,122265,123224
ERR1946999,12,118804,122268
ERR1946999,13,118608,116992
ERR1946999,14,116478,116933
ERR1946999,15,116321,115710
ERR1946999,16,115028,115639
ERR1946999,17,114745,114509
ERR1946999,18,113276,114448
ERR1946999,1,140091,139192
ERR1946999,2,138928,138251
ERR1946999,3,137587,138192
ERR1946999,4,136842,137537
ERR1946999,5,136094,136768
ERR1946999,6,135165,136097
ERR1946999,7,134442,131110
ERR1946999,8,130917,129076
ERR1946999,9,127710,128606
ERR1946999,10,127597,126842
ERR1946999,11,125637,126791
ERR1946999,12,125519,125058
ERR1946999,13,125024,123678
ERR1946999,14,122393,123643
ERR1946999,15,121112,122359
ERR1946999,1,46161,44668
ERR1946999,2,47257,46148
ERR1946999,3,47599,48942
ERR1946999,4,48994,49722
ERR1946999,5,49808,50362
ERR1946999,6,50368,51120
ERR1946999,7,51120,51944
ERR1946999,8,51945,53141
ERR1946999,9,53143,54498
ERR1946999,10,54536,57061
ERR1946999,11,57103,57606
ERR1946999,12,57611,58681
ERR1946999,13,58688,59173
ERR1946999,14,59170,59958
ERR1946999,15,60896,60012
ERR1946999,16,61806,61324
ERR1946999,17,62909,61860
ERR1946999,18,63495,63055
ERR1946999,19,64165,63479
ERR1946999,1,12913,12281
ERR1946999,4,13468,12992
ERR1946999,5,16786,13556
ERR1946999,6,17940,16801
ERR1946999,7,18254,18841
ERR1946999,8,19437,18901
ERR1946999,9,19775,19452
ERR1946999,10,19975,20625
ERR1946999,11,20760,22655
ERR1946999,12,22787,23638
ERR1946999,13,23773,24087
ERR1946999,14,24453,24088
ERR1946999,15,24790,26553
ERR1946999,16,26979,27827
ERR1946999,17,28068,28736
ERR1946999,18,29181,28759
ERR1946999,19,30617,29298
ERR1946999,1,3646,3359
ERR1946999,2,3372,3058
ERR1946999,3,2930,519
ERR1946999,4,2930,519
ERR1946999,6,3646,3359
ERR1946999,9,3646,3359
ERR1946999,1,9516,8761
ERR1946999,2,10261,9527
ERR1946999,3,11929,10334
ERR1946999,4,13536,11926
ERR1946999,5,13684,13529
ERR1946999,6,14932,13781
ERR1946999,7,15919,15050
ERR1946999,8,17565,15937
ERR1946999,9,17727,20669
ERR1946999,10,20717,22027
ERR1946999,11,24348,22093
ERR1946999,12,25429,24461
ERR1946999,13,26206,25436
ERR1946999,14,27150,26203
ERR1946999,15,28091,27150
ERR1946999,16,28222,28091
ERR1946999,1,3894,3559
ERR1946999,2,4087,4983
ERR1946999,3,4984,5421
ERR1946999,4,5423,5845
ERR1946999,5,6379,5885
ERR1946999,6,6903,6415
ERR1946999,7,6995,7309
ERR1946999,8,9232,7361
ERR1946999,9,9735,9256
ERR1946999,10,10042,9740
ERR1946999,11,10691,10077
ERR1946999,12,10736,11587
ERR1946999,13,12506,11595
ERR1946999,14,13275,12568
ERR1946999,15,13388,14641
ERR1946999,16,15667,14705
ERR1946999,17,17580,15679
ERR1946999,18,17961,17632
ERR1946999,19,19193,18060
ERR1946999,20,19938,19369
ERR1946999,21,21054,20026
ERR1946999,22,22245,21208
ERR1946999,1,92374,93264
ERR1946999,2,90845,92362
ERR1946999,3,90679,89798
ERR1946999,4,88310,89740
ERR1946999,5,86500,87939
ERR1946999,6,85979,86338
ERR1946999,7,84865,85968
ERR1946999,8,83579,84844
ERR1946999,9,83442,82975
ERR1946999,10,81789,82934
ERR1946999,11,81713,79623
ERR1946999,12,79198,79578
ERR1946999,13,78795,79169
ERR1946999,14,78019,78684
ERR1946999,15,77207,77908
ERR1946999,16,74762,74061
ERR1946999,17,72737,73966
ERR1946999,1,17898,16501
ERR1946999,2,16403,15255
ERR1946999,3,15240,14158
ERR1946999,4,14105,11637
ERR1946999,5,11599,11207
ERR1946999,6,10566,11123
ERR1946999,7,8384,10315
ERR1946999,8,8127,7123
ERR1946999,9,6867,5860
ERR1946999,10,6867,5860
ERR1946999,11,5517,4513
ERR1946999,12,4388,4053
ERR1946999,13,3151,3996
ERR1946999,14,1896,3023
ERR1946999,15,1816,602
ERR1946999,1,43895,42933
ERR1946999,2,42919,41900
ERR1946999,3,41898,40363
ERR1946999,4,40352,38949
ERR1946999,5,38922,38137
ERR1946999,6,38107,37049
ERR1946999,7,36090,37001
ERR1946999,8,34749,36020
ERR1946999,9,34557,33862
ERR1946999,10,33852,32197
ERR1946999,11,31925,31134
ERR1946999,12,31024,30020
ERR1946999,13,29070,29987
ERR1946999,14,28903,28049
ERR1946999,15,27657,28052
ERR1946999,16,27561,26953
ERR1946999,17,25520,26869
ERR1946999,1,28005,26896
ERR1946999,2,25438,26841
ERR1946999,3,25166,24375
ERR1946999,4,24374,23682
ERR1946999,5,22790,23443
ERR1946999,6,21390,22703
ERR1946999,7,20810,21328
ERR1946999,8,20573,18555
ERR1946999,9,18555,18004
ERR1946999,10,17392,17961
ERR1946999,11,16768,17382
ERR1946999,12,16079,16744
ERR1946999,13,15610,16092
ERR1946999,14,13839,15539
ERR1946999,15,13494,13802
ERR1946999,16,13180,13482
ERR1946999,17,12203,13078
ERR1946999,18,12008,11685
ERR1946999,19,11481,11002
ERR1946999,20,9335,10939
ERR1946999,1,9873,8398
ERR1946999,2,10499,10296
ERR1946999,3,11010,11714
ERR1946999,4,12956,11742
ERR1946999,5,13180,15258
ERR1946999,6,15359,15934
ERR1946999,7,16092,18638
ERR1946999,8,18765,19550
ERR1946999,9,21123,20620
ERR1946999,10,21581,21213
ERR1946999,11,21686,22594
ERR1946999,12,22696,22836
ERR1946999,13,22962,24098
ERR1946999,1,26182,28278
ERR1946999,2,24530,26008
ERR1946999,3,24404,23826
ERR1946999,4,22519,23778
ERR1946999,5,21593,22447
ERR1946999,6,20127,21518
ERR1946999,7,19891,18323
ERR1946999,8,17745,18257
ERR1946999,9,17732,16839
ERR1946999,10,16708,15719
ERR1946999,11,15646,14996
ERR1946999,12,14486,14959
ERR1946999,13,14299,13127
ERR1946999,14,14299,13127
ERR1946999,15,12334,13053
ERR1946999,16,9562,12318
ERR1946999,17,9300,9461
ERR1946999,18,8555,8998
ERR1946999,1,66665,63489
ERR1946999,2,66665,63489
ERR1946999,3,63479,58572
ERR1946999,6,63479,58572
ERR1946999,7,66665,63489
ERR1946999,8,66665,63489
ERR1946999,1,120854,119556
ERR1946999,2,119455,119201
ERR1946999,3,118948,118616
ERR1946999,4,117807,118187
ERR1946999,5,117161,117571
ERR1946999,6,115878,117083
ERR1946999,7,115256,115888
ERR1946999,8,115162,114968
ERR1946999,9,114327,114971
ERR1946999,10,113287,114303
ERR1946999,11,112209,113213
ERR1946999,12,111222,112088
ERR1946999,13,110562,111173
ERR1946999,14,110375,108663
ERR1946999,16,108310,108567
ERR1946999,17,108125,107286
ERR1946999,18,107289,105730
ERR1946999,19,105390,105728
ERR1946999,20,104901,105245
ERR1946999,21,104053,104634
ERR1946999,22,102824,104029
ERR1946999,1,39978,39775
ERR1946999,2,40890,40171
ERR1946999,3,41532,40927
ERR1946999,4,42438,41545
ERR1946999,5,42768,43412
ERR1946999,6,43467,44402
ERR1946999,7,44584,45927
ERR1946999,8,46418,45948
ERR1946999,9,46941,47996
ERR1946999,10,48840,48061
ERR1946999,11,49688,49140
ERR1946999,12,50338,49706
ERR1946999,13,51632,50325
ERR1946999,14,51991,53379
ERR1946999,15,53539,54222
ERR1946999,16,54365,55630
ERR1946999,17,56776,55664
ERR1946999,1,37194,38561
ERR1946999,2,35775,37160
ERR1946999,3,35475,34546
ERR1946999,4,34267,32957
ERR1946999,5,32864,32070
ERR1946999,6,31937,31008
ERR1946999,7,30904,29498
ERR1946999,8,29508,28375
ERR1946999,9,27041,28270
ERR1946999,10,25666,26988
ERR1946999,11,24220,25440
ERR1946999,12,23974,23027
ERR1946999,13,21747,22922
ERR1946999,14,21369,20350
ERR1946999,1,18631,19569
ERR1946999,2,19602,19892
ERR1946999,3,19905,20660
ERR1946999,4,20677,21177
ERR1946999,5,21201,22262
ERR1946999,6,22271,23044
ERR1946999,7,23044,23835
ERR1946999,8,23838,25376
ERR1946999,9,25389,26597
ERR1946999,10,26638,27927
ERR1946999,11,27981,28946
ERR1946999,12,28933,29538
ERR1946999,13,29616,29999
ERR1946999,1,40692,40348
ERR1946999,2,40136,39795
ERR1946999,3,38025,39740
ERR1946999,4,34868,37966
ERR1946999,5,33734,34852
ERR1946999,6,33036,33674
ERR1946999,7,32753,32370
ERR1946999,8,32346,31984
ERR1946999,9,31923,31387
ERR1946999,10,31340,29262
ERR1946999,11,29115,24595
ERR1946999,12,24598,24134
ERR1946999,1,44368,42428
ERR1946999,2,45076,44522
ERR1946999,3,46133,45240
ERR1946999,4,46241,47107
ERR1946999,5,47500,47730
ERR1946999,6,48232,47906
ERR1946999,7,48443,49513
ERR1946999,8,49657,50214
ERR1946999,9,49657,50214
ERR1946999,1,32084,33112
ERR1946999,2,31581,32072
ERR1946999,3,30163,31578
ERR1946999,4,29940,29590
ERR1946999,5,29399,28614
ERR1946999,6,28617,27925
ERR1946999,7,27920,27300
ERR1946999,8,26940,26170
ERR1946999,9,26097,25456
ERR1946999,10,26097,25456
ERR1946999,1,83060,81570
ERR1946999,2,81049,81537
ERR1946999,3,80924,77172
ERR1946999,4,77066,76593
ERR1946999,5,76489,75404
ERR1946999,6,75155,74925
ERR1946999,7,74143,74889
ERR1946999,8,73957,73367
ERR1946999,9,72731,73321
ERR1946999,10,72516,72109
ERR1946999,11,70066,72054
ERR1946999,12,69542,68376
ERR1946999,13,68004,68252
ERR1946999,1,19261,18560
ERR1946999,2,18449,17403
ERR1946999,3,16334,17359
ERR1946999,4,16250,15042
ERR1946999,5,15075,14419
ERR1946999,6,13259,14392
ERR1946999,7,12023,13243
ERR1946999,8,11184,11858
ERR1946999,9,10438,11172
ERR1946999,10,8831,10288
ERR1946999,11,7670,8614
ERR1946999,12,6971,7558
ERR1946999,13,4856,6877
ERR1946999,14,4676,3885
ERR1946999,1,224763,224212
ERR1946999,2,224862,225764
ERR1946999,3,226101,225790
ERR1946999,4,226497,226108
ERR1946999,5,227163,226534
ERR1946999,6,228126,227176
ERR1946999,7,228239,228997
ERR1946999,8,229677,229039
ERR1946999,9,229787,230791
ERR1946999,10,230924,231613
ERR1946999,12,232034,231792
ERR1946999,13,232679,232080
ERR1946999,14,233879,232776
ERR1946999,15,234111,234554
ERR1946999,16,236487,234610
ERR1946999,18,237222,236764
ERR1946999,20,238904,238347
ERR1946999,1,76772,79180
ERR1946999,2,79259,80050
ERR1946999,3,80170,80562
ERR1946999,4,80667,81734
ERR1946999,5,81731,82705
ERR1946999,6,83741,82764
ERR1946999,7,85212,83824
ERR1946999,8,85630,87108
ERR1946999,9,87249,87473
ERR1946999,10,87496,88746
ERR1946999,11,88752,89597
ERR1946999,12,90307,89684
ERR1946999,13,90431,91357
ERR1946999,1,30332,30814
ERR1946999,2,32250,30811
ERR1946999,3,32337,33200
ERR1946999,4,33516,33205
ERR1946999,5,33820,33536
ERR1946999,6,34188,33838
ERR1946999,7,34601,34233
ERR1946999,8,34667,35674
ERR1946999,9,35789,37183
ERR1946999,10,37613,37317
ERR1946999,11,38256,37795
ERR1946999,12,38256,37795
ERR1946999,1,37369,38127
ERR1946999,2,36450,37388
ERR1946999,3,36058,34226
ERR1946999,4,32667,34184
ERR1946999,5,31004,32512
ERR1946999,6,31004,32512
ERR1946999,1,15621,15890
ERR1946999,2,15902,18448
ERR1946999,3,18461,20083
ERR1946999,4,20102,22882
ERR1946999,5,22879,23508
ERR1946999,6,23658,25931
ERR1946999,7,26163,27197
ERR1946999,8,27198,27452
ERR1946999,9,27456,27941
ERR1946999,10,27965,28888
ERR1946999,11,28888,30123
ERR1946999,1,98065,97412
ERR1946999,2,99162,98443
ERR1946999,3,99687,99178
ERR1946999,4,99856,101583
ERR1946999,5,102731,102009
ERR1946999,6,103710,102895
ERR1946999,7,105106,103721
ERR1946999,8,106559,105123
ERR1946999,9,108292,106781
ERR1946999,10,108436,109626
ERR1946999,11,110591,109623
ERR1946999,12,111958,110786
ERR1946999,1,26722,27090
ERR1946999,2,28012,27158
ERR1946999,3,28502,28041
ERR1946999,4,29525,28608
ERR1946999,5,30219,29593
ERR1946999,6,30219,29593
ERR1946999,7,30347,31594
ERR1946999,8,32140,33444
ERR1946999,9,32140,33444
ERR1946999,1,91793,92542
ERR1946999,2,92560,93492
ERR1946999,3,93858,96572
ERR1946999,1,54,548
ERR1946999,2,1136,594
ERR1946999,3,1753,1271
ERR1946999,4,2285,1755
ERR1946999,5,5115,2278
ERR1946999,6,6178,5177
ERR1946999,7,6178,5177
ERR1946999,1,25278,24535
ERR1946999,2,24506,22773
ERR1946999,3,22752,22507
ERR1946999,4,22487,21057
ERR1946999,5,21022,20168
ERR1946999,6,20166,19327
ERR1946999,7,19330,18332
ERR1946999,8,18348,18067
ERR1946999,9,16741,18027
ERR1946999,10,16195,14018
ERR1946999,11,16195,14018
ERR1946999,12,12542,13960
ERR1946999,13,12128,11943
ERR1946999,14,11857,11630
ERR1946999,1,253554,252217
ERR1946999,2,252239,251385
ERR1946999,3,251376,250954
ERR1946999,4,250780,250950
ERR1946999,5,248868,250112
ERR1946999,6,248729,247809
ERR1946999,7,246925,247812
ERR1946999,8,246925,247812
ERR1946999,1,21956,23200
ERR1946999,2,23209,24276
ERR1946999,4,25624,25208
ERR1946999,5,25777,26469
ERR1946999,6,27766,26561
ERR1946999,7,28473,27925
ERR1946999,8,28473,27925
ERR1946999,1,34294,35883
ERR1946999,2,36069,37313
ERR1946999,3,39486,37372
ERR1946999,4,40426,39764
ERR1946999,5,41445,40411
ERR1946999,6,41595,42857
ERR1946999,7,44259,42916
ERR1946999,8,44540,46570
ERR1946991,1,25165,26520
ERR1946991,2,24724,25044
ERR1946991,3,24090,24500
ERR1946991,4,23126,23872
ERR1946991,5,22362,23060
ERR1946991,6,21649,22362
ERR1946991,7,21469,20852
ERR1946991,1,143461,144114
ERR1946991,2,142771,143442
ERR1946991,3,141706,142422
ERR1946991,4,141351,141740
ERR1946991,5,141351,141740
ERR1946991,8,143461,144114
ERR1946991,1,155891,156409
ERR1946991,2,156403,157236
ERR1946991,3,157233,159731
ERR1946991,4,159728,160747
ERR1946991,5,161041,160805
ERR1946991,1,138660,139949
ERR1946991,2,137757,138614
ERR1946991,3,136088,137725
ERR1946991,4,135864,135376
ERR1946991,5,135140,134295
ERR1946991,1,215911,217368
ERR1946991,2,215129,215893
ERR1946991,3,215129,215893
ERR1946991,4,215911,217368
ERR1946991,1,51594,52919
ERR1946991,2,50481,51470
ERR1946991,3,50481,51470
ERR1946991,4,51594,52919
ERR1946991,5,51594,52919
ERR1946991,1,18379,16952
ERR1946991,2,18839,18369
ERR1946991,3,19539,18898
ERR1946991,4,19936,19508
ERR1946991,7,19936,19508
ERR1946991,10,18379,16952
ERR1946991,1,44383,43739
ERR1946991,2,43626,42706
ERR1946991,3,42512,41988
ERR1946991,4,41509,41991
ERR1946991,5,41405,40761
ERR1946991,6,39470,40714
ERR1946991,1,50131,51462
ERR1946991,2,52257,51514
ERR1946991,3,52948,52271
ERR1946991,4,53793,52951
ERR1946991,5,54781,53888
ERR1946991,1,152001,152384
ERR1946991,2,149775,151880
ERR1946991,3,149289,149567
ERR1946991,4,148587,149216
ERR1946991,5,148464,147514
ERR1946991,1,37233,36370
ERR1946991,2,35869,34607
ERR1946991,5,34332,34601
ERR1946991,1,96913,99129
ERR1946991,2,96913,99129
ERR1946991,3,96913,99129
ERR1946991,4,96913,99129
ERR1946991,5,96913,99129
ERR1946991,6,96913,99129
ERR1946991,1,84905,82071
ERR1946991,2,82015,81881
ERR1946991,3,81743,80460
ERR1946991,1,73207,74790
ERR1946991,2,72504,72947
ERR1946991,3,72504,72947
ERR1946991,4,73207,74790
ERR1946991,5,73207,74790
ERR1946991,1,1832,1212
ERR1946991,2,1999,3576
ERR1946991,3,3573,4661
ERR1946991,4,11401,10133
ERR1946991,1,94951,96453
ERR1946991,2,93814,94713
ERR1946991,3,92861,93784
ERR1946991,4,92653,91640
ERR1946991,1,2183,1932
ERR1946991,2,3717,2482
ERR1946991,3,4167,6437
ERR1946991,4,7054,6500
ERR1946991,1,6171,5209
ERR1946991,2,5212,3908
ERR1946991,3,3722,3865
ERR1946991,4,2231,3709
ERR1946991,1,85438,86154
ERR1946991,2,86187,87836
ERR1946991,3,88212,87859
ERR1946991,4,89726,88305
ERR1946991,1,192994,193908
ERR1946991,2,192893,191787
ERR1946991,3,191763,191473
ERR1946991,4,191312,190392
ERR1946991,1,119592,118294
ERR1946991,2,117855,118058
ERR1946991,3,117855,118058
ERR1946991,4,119592,118294
ERR1946991,1,286,723
ERR1946991,2,1166,738
ERR1946991,3,2418,1660
ERR1946991,4,2418,1660
ERR1946991,6,286,723
ERR1946991,1,14390,12819
ERR1946991,2,12666,11086
ERR1946991,3,10927,9638
ERR1946991,1,11222,9744
ERR1946991,2,11222,9744
ERR1946991,1,161707,160787
ERR1946991,2,160744,159932
ERR1946991,3,159012,159878
ERR1946991,4,158594,159007
ERR1946991,5,158176,158589
ERR1946991,6,157573,158040
ERR1946991,1,36763,37905
ERR1946991,2,35660,36679
ERR1946991,3,35499,33991
ERR1946991,1,32670,30823
ERR1946991,2,28656,30752
ERR1946991,1,7517,8680
ERR1946991,2,7517,8680
ERR1946991,1,13229,11901
ERR1946991,2,13229,11901
ERR1946991,3,13229,11901
ERR1946991,1,154143,153505
ERR1946991,2,153236,153436
ERR1946991,3,152526,153239
ERR1946991,4,152429,151527
ERR1946991,5,150240,151475
ERR1946991,1,58421,48894
ERR1946991,2,48653,48363
ERR1946991,3,48304,46670
ERR1946991,4,46120,46494
ERR1946991,1,72399,70675
ERR1946991,2,70675,70184
ERR1946991,3,70151,69135
ERR1946991,1,24476,23859
ERR1946991,2,23138,23743
ERR1946991,3,22318,23100
ERR1946991,4,22195,21629
ERR1946991,5,20475,21632
ERR1946991,1,20818,16994
ERR1946991,2,16992,15997
ERR1946991,3,15994,15227
ERR1946991,4,15210,14947
ERR1946991,1,52172,49737
ERR1946991,2,54038,52188
ERR1946991,1,30862,31329
ERR1946991,2,30396,28870
ERR1946991,3,28274,28861
ERR1946991,1,116767,117498
ERR1946991,2,115914,116609
ERR1946991,3,114892,115917
ERR1946991,4,113950,114816
ERR1946991,1,246696,245953
ERR1946991,2,245928,245536
ERR1946991,3,244488,245489
ERR1946991,4,243474,244376
ERR1946991,5,243474,244376
ERR1946991,1,14840,16219
ERR1946991,2,18365,16263
ERR1946991,1,40292,39411
ERR1946991,2,40389,41567
ERR1946991,4,41915,42325
ERR1946991,5,42326,42817
ERR1946991,1,36009,36695
ERR1946991,2,37693,37130
ERR1946991,1,76979,78409
ERR1946991,2,76738,76319
ERR1946991,3,76322,75837
ERR1946991,4,75837,74992
ERR1946991,5,75837,74992
ERR1946991,1,43838,43740
ERR1946991,2,45526,44294
ERR1946991,3,45526,44294
ERR1946991,4,43838,43740
ERR1946991,1,117420,116215
ERR1946991,2,117420,116215
ERR1946991,3,118469,117423
ERR1946991,1,250,849
ERR1946991,2,1599,907
ERR1946991,3,1599,907
ERR1946991,4,250,849
ERR1946991,1,141921,142910
ERR1946991,2,142898,143692
ERR1946991,3,143667,144266
ERR1946991,4,144263,144907
ERR1946991,1,57129,57881
ERR1946991,2,57878,58453
ERR1946991,3,57878,58453
ERR1946991,4,57129,57881
ERR1946991,1,36035,35607
ERR1946991,2,35449,34655
ERR1946991,3,35449,34655
ERR1946991,4,36035,35607
ERR1946991,5,36035,35607
ERR1946991,1,39277,38261
ERR1946991,2,41832,39274
ERR1946991,1,17845,18429
ERR1946991,2,17603,17262
ERR1946991,3,17603,17262
ERR1946991,4,17845,18429
ERR1946991,5,17845,18429
ERR1946991,1,117309,116716
ERR1946991,2,116665,116441
ERR1946991,3,116022,116216
ERR1946991,4,114767,116029
ERR1946991,1,33063,33923
ERR1946991,2,34543,33920
ERR1946991,3,34543,33920
ERR1946991,4,33063,33923
ERR1946991,1,96967,99276
ERR1946991,2,99361,99654
ERR1946991,3,99655,101178
ERR1946991,4,101175,101513
ERR1946991,1,145194,145556
ERR1946991,2,145720,146190
ERR1946991,3,145720,146190
ERR1946991,4,145194,145556
ERR1946991,2,148573,147737
ERR1946991,1,114261,114028
ERR1946991,2,113205,113876
ERR1946991,3,112897,112772
ERR1946991,4,112604,112215
ERR1946991,5,112177,111632
ERR1946991,1,860,579
ERR1946991,2,1519,1049
ERR1946991,3,1519,1049
ERR1946991,4,860,579
ERR1946991,5,860,579
ERR1946991,1,317,1303
ERR1946991,2,317,1303
ERR1946991,3,317,1303
ERR1946991,1,26106,25528
ERR1946991,2,24585,25448
ERR1946991,3,24476,23859
ERR1946991,1,12536,13657
ERR1946991,3,14588,14839
ERR1946991,6,15244,15966
ERR1946991,1,113811,112516
ERR1946991,2,114748,113930
ERR1946991,1,69679,68600
ERR1946991,2,69679,68600
ERR1946991,1,38472,37489
ERR1946991,2,36264,37463
ERR1946991,1,24405,25592
ERR1946991,2,25751,26662
ERR1946991,1,32357,32893
ERR1946991,2,32357,32893
ERR1946991,3,32357,32893
ERR1946991,4,32357,32893
ERR1946991,5,32357,32893
ERR1946991,6,32357,32893
ERR1946991,1,151162,149927
ERR1946991,2,152191,151175
ERR1946991,3,152659,152315
ERR1946991,1,15244,15966
ERR1946991,3,14588,14839
ERR1946991,1,154726,155262
ERR1946991,2,155337,155885
ERR1946991,3,155337,155885
ERR1946991,4,154726,155262
ERR1946991,5,154726,155262
ERR1946991,1,561,325
ERR1946991,2,1114,770
ERR1946991,3,1114,770
ERR1946991,4,561,325
ERR1946991,1,90231,89812
ERR1946991,2,91724,90423
ERR1946991,1,47842,48387
ERR1946991,2,48550,49299
ERR1946991,3,49800,49330
ERR1946991,1,110948,111565
ERR1946991,2,110948,111565
ERR1946991,1,56083,55319
ERR1946991,2,56083,55319
ERR1946991,1,318,821
ERR1946991,2,827,2050
ERR1946991,1,921,136
ERR1946991,2,2376,955
ERR1946991,1,75842,75711
ERR1946991,2,77134,76022
ERR1946991,1,45317,45808
ERR1946991,2,46386,47045
ERR1946991,1,38568,39059
ERR1946991,2,38256,37795
ERR1946991,3,38256,37795
ERR1946991,4,38568,39059
ERR1946991,1,45526,44294
ERR1946991,2,46821,45958
ERR1946991,1,93815,92958
ERR1946991,2,92077,92871
ERR1946991,1,42097,41180
ERR1946991,2,42097,41180
ERR1946991,1,3485,4576
ERR1946991,2,3485,4576
ERR1946991,3,3485,4576
ERR1946991,1,134786,134277
ERR1946991,2,134240,133317
ERR1946991,1,7060,5825
ERR1946991,2,7060,5825
ERR1946991,1,1419,1517
ERR1946991,2,784,1218
ERR1946991,3,170,622
ERR1946991,1,44161,44730
ERR1946991,2,44869,45888
ERR1946991,1,44260,45246
ERR1946991,2,45404,46543
ERR1946991,3,47342,46590
ERR1946991,4,47663,48892
ERR1946991,5,50080,48989
ERR1946991,6,51097,50093
ERR1946991,7,52539,51334
ERR1946991,8,53763,52576
ERR1946991,9,54630,53779
ERR1946991,10,55049,54660
ERR1946991,11,55344,55039
ERR1946991,1,2320,2204
ERR1946991,2,5119,2654
ERR1946991,3,5410,5132
ERR1946991,4,5529,5413
ERR1946991,5,5837,5532
ERR1946991,6,6215,5847
ERR1946991,7,6762,6208
ERR1946991,8,6968,6759
ERR1946991,9,7198,6971
ERR1946991,10,7198,6971
ERR1946991,1,57819,57451
ERR1946991,2,56663,57397
ERR1946991,3,54900,56630
ERR1946991,4,53745,54887
ERR1946991,5,52799,53737
ERR1946991,6,50774,52786
ERR1946991,7,48932,50752
ERR1946991,8,47129,48913
ERR1946991,1,107692,109101
ERR1946991,2,109162,111300
ERR1946991,3,112235,111357
ERR1946991,6,112235,111357
ERR1946991,8,107692,109101
ERR1946991,1,63512,61080
ERR1946991,2,64284,63598
ERR1946991,3,65557,64277
ERR1946991,4,66668,65760
ERR1946991,5,67146,66679
ERR1946991,6,67421,68362
ERR1946991,7,67421,68362
ERR1946991,1,57593,57276
ERR1946991,2,56992,56081
ERR1946991,3,55715,54483
ERR1946991,4,54448,53684
ERR1946991,5,53672,52866
ERR1946991,6,52833,51250
ERR1946991,7,51253,49532
ERR1946991,8,49230,48010
ERR1946991,1,16815,16192
ERR1946991,2,16021,13337
ERR1946991,3,13036,11741
ERR1946991,4,11661,10771
ERR1946991,5,10031,10762
ERR1946991,6,8663,9952
ERR1946991,7,6562,8349
ERR1946991,1,11335,9257
ERR1946991,2,12117,11440
ERR1946991,3,12194,13003
ERR1946991,4,15464,13005
ERR1946991,5,16160,15468
ERR1946991,6,16268,16828
ERR1946991,7,17475,16861
ERR1946991,8,17760,18785
